OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1554,2020-055AE,2026-06-01T05:42:06.200064,15.31711693,.00010206,53.1590,85.4132,119.2731,240.8372,0,U,46055,999,32187,.20933221E-3,.6139E-4,0
STARLINK-1554,2020-055AE,2026-06-02T00:29:38.541408,15.31698787,.00010533,53.1596,81.7750,83.9914,276.1207,0,U,46055,999,32199,.67148896E-4,.1719E-4,0
STARLINK-1554,2020-055AE,2026-06-04T01:02:25.794240,15.31703215,.00011797,53.1608,72.3575,86.6859,273.4277,0,U,46055,999,32230,.13363378E-3,.3784E-4,0
STARLINK-1554,2020-055AE,2026-06-04T01:02:25.794240,15.31703215,.000118,53.1608,72.3575,86.6859,273.4277,0,U,46055,999,32230,.13363E-3,.3784E-4,0
STARLINK-1554,2020-055AE,2026-06-05T11:29:33.281088,15.31707441,.0000993,53.1597,65.6717,84.6339,275.4776,0,U,46055,999,32252,.7245E-4,.1884E-4,0
STARLINK-1554,2020-055AE,2026-06-05T11:29:33.281088,15.31707441,.00009932,53.1597,65.6717,84.6339,275.4776,0,U,46055,999,32252,.72450312E-4,.1884E-4,0
STARLINK-1554,2020-055AE,2026-06-06T10:58:57.938592,15.31699870,.0000922,53.1593,61.1144,98.0683,262.0423,0,U,46055,999,32267,-.46397E-5,-.509E-5,0
STARLINK-1554,2020-055AE,2026-06-06T10:58:57.939456,15.31699870,.00009223,53.1593,61.1144,98.0683,262.0423,0,U,46055,999,32267,-.4639672E-5,-.509E-5,0
STARLINK-1554,2020-055AE,2026-06-07T10:28:21.773568,15.31712970,.0000984,53.1598,56.5578,93.4666,266.6448,0,U,46055,999,32282,.88513E-4,.2384E-4,0
STARLINK-1554,2020-055AE,2026-06-08T00:34:00.086304,15.31746540,.00005456,53.1600,53.8263,50.8815,309.2235,0,U,46055,999,32291,-.74978986E-3,-.23592E-3,0
STARLINK-1554,2020-055AE,2026-06-08T00:34:00.086304,15.31746540,.0000546,53.1600,53.8263,50.8815,309.2235,0,U,46055,999,32291,-.74979E-3,-.23592E-3,0
STARLINK-1554,2020-055AE,2026-06-09T00:03:25.852320,15.31693540,.0001159,53.1608,49.2692,97.4715,262.6418,0,U,46055,999,32306,.11547E-3,.3219E-4,0
STARLINK-1554,2020-055AE,2026-06-09T04:45:18.965088,15.31695617,.00011892,53.1599,48.3583,92.2014,267.9123,0,U,46055,999,32309,.11820374E-3,.3304E-4,0
STARLINK-1554,2020-055AE,2026-06-09T09:27:12.406176,15.31686162,.0001167,53.1599,47.4452,91.6383,268.4752,0,U,46055,999,32312,.40093E-4,.879E-5,0
STARLINK-1554,2020-055AE,2026-06-09T09:27:12.406176,15.31686162,.00011674,53.1599,47.4452,91.6383,268.4752,0,U,46055,999,32312,.40093063E-4,.879E-5,0
STARLINK-1554,2020-055AE,2026-06-09T21:58:53.958720,15.31684703,.0001008,53.1589,45.0157,94.4867,265.6250,0,U,46055,999,32320,.14483E-4,.84E-6,0
STARLINK-1554,2020-055AE,2026-06-09T21:58:53.959584,15.31684703,.00010077,53.1589,45.0157,94.4867,265.6250,0,U,46055,999,32320,.14483125E-4,.84E-6,0
STARLINK-1554,2020-055AE,2026-06-10T08:56:37.303872,15.31695059,.0001309,53.1601,42.8848,74.7942,285.3204,0,U,46055,999,32327,.57779E-4,.1428E-4,0
STARLINK-1554,2020-055AE,2026-06-10T08:56:37.304736,15.31695059,.00013089,53.1601,42.8848,74.7942,285.3204,0,U,46055,999,32327,.57778624E-4,.1428E-4,0
STARLINK-1554,2020-055AE,2026-06-10T23:02:15.844704,15.31702037,.0001014,53.1592,40.1554,88.9779,271.1339,0,U,46055,999,32336,.55115014E-4,.1346E-4,0
STARLINK-1554,2020-055AE,2026-06-11T08:26:01.461120,15.31707178,.0001058,53.1597,38.3325,87.1114,273.0009,0,U,46055,999,32342,.95668E-4,.2605E-4,0
STARLINK-1554,2020-055AE,2026-06-11T08:26:01.461984,15.31707178,.00010576,53.1597,38.3325,87.1114,273.0009,0,U,46055,999,32342,.95668078E-4,.2605E-4,0
STARLINK-1554,2020-055AE,2026-06-11T22:31:40.067616,15.31711242,.00011085,53.1603,35.5994,93.6056,266.5072,0,U,46055,999,32351,.15542113E-3,.4462E-4,0
STARLINK-1554,2020-055AE,2026-06-12T20:27:05.251104,15.31736734,.0001118,53.1605,31.3475,101.1041,259.0086,0,U,46055,999,32365,.26201E-3,.7783E-4,0
STARLINK-1554,2020-055AE,2026-06-12T22:01:02.736192,15.31740463,.00010721,53.1603,31.0431,93.5029,266.6095,0,U,46055,999,32366,.30323297E-3,.9068E-4,0
STARLINK-1554,2020-055AE,2026-06-13T21:30:27.599328,15.31698397,.00011756,53.1602,26.4875,86.7422,273.3714,0,U,46055,999,32381,-.16922224E-3,-.5612E-4,0
STARLINK-1554,2020-055AE,2026-06-13T21:30:27.599328,15.31698397,.0001176,53.1602,26.4875,86.7422,273.3714,0,U,46055,999,32381,-.16922E-3,-.5612E-4,0
STARLINK-1554,2020-055AE,2026-06-14T20:59:52.791648,15.31695789,.0001122,53.1602,21.9317,72.1267,287.9856,0,U,46055,999,32396,.12267E-3,.3443E-4,0
