OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036VN,2026-06-01T02:22:10.295328,14.56534481,.00094412,74.0322,175.1223,269.0389,153.5001,0,U,34576,999,90946,.5673879E-3,.2499E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-06T07:26:01.133376,14.56563207,.0009479,74.0322,165.2320,259.3347,116.3118,0,U,34576,999,91022,.64997E-3,.2869E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-06T07:26:01.133376,14.56563207,.00094794,74.0322,165.2320,259.3347,116.3118,0,U,34576,999,91022,.64997284E-3,.2869E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-09T01:33:42.163776,14.56574338,.000942,74.0322,160.0027,254.2347,163.5024,0,U,34576,999,91062,.46377E-3,.2039E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-09T06:18:52.531200,14.56575559,.00094152,74.0326,159.6274,253.6499,122.1027,0,U,34576,999,91065,.48114244E-3,.2116E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-09T08:11:03.179328,14.56575924,.000944,74.0326,159.4795,253.5686,170.5039,0,U,34576,999,91066,.4809E-3,.2115E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-09T08:11:03.179328,14.56575924,.00094405,74.0326,159.4795,253.5686,170.5039,0,U,34576,999,91066,.48089586E-3,.2115E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-09T18:35:26.660832,14.56578517,.0009407,74.0325,158.6562,252.5337,284.2948,0,U,34576,999,91072,.50829E-3,.2238E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-09T18:35:26.661696,14.56578517,.00094066,74.0325,158.6562,252.5337,284.2948,0,U,34576,999,91072,.50829339E-3,.2238E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-10T17:39:07.003008,14.56582546,.00093902,74.0325,156.8323,250.5564,282.7820,0,U,34576,999,91086,.49831465E-3,.2193E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-12T00:26:31.679808,14.56588608,.00094043,74.0320,154.3970,248.0565,169.8098,0,U,34576,999,91105,.49830631E-3,.2194E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-13T05:56:02.234976,14.56595471,.0009393,74.0321,152.0646,245.6095,133.2515,0,U,34576,999,91123,.56398E-3,.2487E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-13T05:56:02.235840,14.56595471,.00093933,74.0321,152.0646,245.6095,133.2515,0,U,34576,999,91123,.56398372E-3,.2487E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-14T00:14:25.270080,14.56599515,.0009377,74.0321,150.6168,244.0955,172.8849,0,U,34576,999,91134,.57415588E-3,.2533E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-14T00:14:25.270080,14.56599515,.0009377,74.0321,150.6168,244.0955,172.8849,0,U,34576,999,91134,.57416E-3,.2533E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-14T17:17:18.341088,14.56602377,.0009319,74.0323,149.2686,242.4040,297.8868,0,U,34576,999,91144,.52747E-3,.2324E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-14T17:17:18.341952,14.56602377,.00093194,74.0323,149.2686,242.4040,297.8868,0,U,34576,999,91144,.52746719E-3,.2324E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-16T04:47:45.876192,14.56608536,.0009258,74.0325,146.4604,239.3101,135.8968,0,U,34576,999,91166,.4823E-3,.2123E-4,0
COSMOS 2251 DEB,1993-036VN,2026-06-16T04:47:45.876192,14.56608536,.00092582,74.0325,146.4604,239.3101,135.8968,0,U,34576,999,91166,.48229919E-3,.2123E-4,0
