OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025ABY,2026-06-01T01:18:50.321376,14.26093790,.0063427,98.5490,189.0117,252.2314,107.1938,0,U,30361,999,44,.80951E-3,.1933E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-01T01:18:50.321376,14.26093790,.00634272,98.5490,189.0117,252.2314,107.1938,0,U,30361,999,44,.80951283E-3,.1933E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-03T13:56:00.555072,14.26104152,.0063611,98.5488,191.4773,244.6702,114.7881,0,U,30361,999,80,.79726E-3,.1904E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-03T13:56:00.555072,14.26104152,.00636111,98.5488,191.4773,244.6702,114.7881,0,U,30361,999,80,.79726106E-3,.1904E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-04T01:43:14.064384,14.26106521,.00636487,98.5488,191.9567,243.2071,116.2590,0,U,30361,999,87,.8284889E-3,.1981E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-04T01:43:14.064384,14.26106521,.0063649,98.5488,191.9567,243.2071,116.2590,0,U,30361,999,87,.82849E-3,.1981E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-04T15:11:29.441760,14.26108687,.00636736,98.5487,192.5047,241.5324,117.9433,0,U,30361,999,95,.82192749E-3,.1965E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-05T01:17:40.953408,14.26110083,.0063718,98.5480,192.9157,240.2356,119.2476,0,U,30361,999,101,.83092E-3,.1987E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-05T01:17:40.953408,14.26110083,.00637183,98.5480,192.9157,240.2356,119.2476,0,U,30361,999,101,.83092042E-3,.1987E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-07T00:26:34.125792,14.26116437,.0063872,98.5486,194.8332,234.4187,125.1030,0,U,30361,999,129,.72141E-3,.172E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-07T00:26:34.126656,14.26116437,.00638722,98.5486,194.8332,234.4187,125.1030,0,U,30361,999,129,.72141322E-3,.172E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-07T02:07:36.056928,14.26117533,.0063877,98.5485,194.9017,234.2084,125.3148,0,U,30361,999,130,.79871E-3,.1909E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-07T13:54:49.224096,14.26119471,.0063898,98.5485,195.3811,232.7489,126.7853,0,U,30361,999,137,.80355E-3,.1921E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-08T01:42:02.354976,14.26120708,.0063916,98.5484,195.8605,231.3017,128.2437,0,U,30361,999,144,.75809E-3,.1809E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-08T01:42:02.355840,14.26120708,.00639159,98.5484,195.8605,231.3017,128.2437,0,U,30361,999,144,.75808593E-3,.1809E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-09T01:16:28.578720,14.26122176,.0063995,98.5483,196.8193,228.3747,131.1941,0,U,30361,999,158,.62084E-3,.1474E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-09T01:16:28.579584,14.26122176,.00639947,98.5483,196.8193,228.3747,131.1942,0,U,30361,999,158,.62083564E-3,.1474E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-10T14:19:09.401376,14.26127242,.00641315,98.5483,198.3260,223.7883,135.8202,0,U,30361,999,180,.61495918E-3,.146E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-11T02:06:22.308480,14.26128592,.00641643,98.5482,198.8054,222.3332,137.2887,0,U,30361,999,187,.59582084E-3,.1413E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-11T13:53:35.181024,14.26130400,.0064206,98.5483,199.2850,220.8808,138.7548,0,U,30361,999,194,.61415E-3,.1458E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-11T13:53:35.181888,14.26130400,.00642064,98.5483,199.2850,220.8808,138.7548,0,U,30361,999,194,.61414984E-3,.1458E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-12T01:40:48.002592,14.26131685,.00642331,98.5482,199.7644,219.4529,140.1965,0,U,30361,999,201,.59047811E-3,.14E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-14T14:17:53.287296,14.26140168,.00644646,98.5482,202.2300,211.9888,147.7372,0,U,30361,999,237,.62423707E-3,.1484E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-14T14:17:53.287296,14.26140168,.0064465,98.5482,202.2300,211.9888,147.7372,0,U,30361,999,237,.62424E-3,.1484E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-18T00:48:20.571552,14.26149679,.0064782,98.5483,205.5864,201.8572,157.9842,0,U,30361,999,286,.56115142E-3,.133E-4,0
FENGYUN 1C DEB,1999-025ABY,2026-06-18T14:16:34.670208,14.26151128,.0064835,98.5483,206.1342,200.2116,159.6496,0,U,30361,999,294,.55398E-3,.1313E-4,0
