OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-11738 [DTC],2025-127F,2026-06-01T11:13:33.001248,15.70965118,.0002447,43.0006,299.9833,250.4353,109.6251,0,U,64375,999,5667,.17802555E-2,.235825E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-02T13:10:03.944064,15.71116445,.0000552,42.9998,293.4686,274.9422,85.1382,0,U,64375,999,5684,.19051136E-2,.254587E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-02T13:10:03.944064,15.71116445,.0000552,42.9998,293.4686,274.9422,85.1382,0,U,64375,999,5684,.19051E-2,.254587E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-03T07:28:46.915104,15.70878108,.00024814,43.0024,288.8722,263.8746,96.1839,0,U,64375,999,5696,.14189792E-2,.186065E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-03T12:03:27.793728,15.70907834,.0002155,42.9996,287.7258,320.8285,39.2426,0,U,64375,999,5699,.17125E-2,.22601E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-03T13:35:00.843072,15.70905520,.0001749,43.0008,287.3353,264.1949,95.8719,0,U,64375,999,5700,.11019E-2,.143813E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-03T13:35:00.843072,15.70905520,.00017493,43.0008,287.3353,264.1949,95.8719,0,U,64375,999,5700,.11019299E-2,.143813E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-05T06:47:08.012832,15.70827503,.00022404,42.9998,276.9882,266.8973,93.1639,0,U,64375,999,5727,.12133147E-2,.158156E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-05T17:28:03.419040,15.70853651,.0002012,42.9995,274.3057,269.5088,90.5549,0,U,64375,999,5734,.87653E-3,.11364E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-05T17:28:03.419904,15.70853651,.00020123,42.9995,274.3057,269.5088,90.5549,0,U,64375,999,5734,.87652963E-3,.11364E-2,0
STARLINK-11738 [DTC],2025-127F,2026-06-06T01:05:51.211104,15.70943063,.00015656,42.9969,272.3943,296.9688,63.1020,0,U,64375,999,5739,.20658519E-2,.274767E-2,0
