OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
BEIDOU-2 IGSO-5,2011-073A,2026-06-01T19:33:08.600832,1.00276685,.01131491,47.7071,271.7368,221.7445,141.8231,0,U,37948,999,5298,0,-.178E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-02T20:55:34.954176,1.00276500,.01131437,47.7051,271.7243,221.7229,163.5187,0,U,37948,999,5299,0,-.17E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-02T20:55:34.954176,1.00276500,.0113144,47.7051,271.7242,221.7229,163.5187,0,U,37948,999,5299,0,-.17E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-02T20:55:34.954176,1.00276516,.0113122,47.7051,271.7242,221.7196,163.5222,0,U,37948,999,5299,0,-.17E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-03T15:59:52.427328,1.00276321,.01131977,47.7038,271.7146,221.7139,90.3991,0,U,37948,999,5299,0,-.165E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-03T19:12:21.545568,1.00276263,.01132159,47.7037,271.7129,221.7055,138.6631,0,U,37948,999,5300,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-03T19:12:21.545568,1.00276263,.0113216,47.7037,271.7129,221.7055,138.6631,0,U,37948,999,5300,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-03T19:27:21.923424,1.00276258,.01132226,47.7037,271.7128,221.7068,142.4237,0,U,37948,999,5300,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-03T19:27:21.923424,1.00276258,.0113223,47.7037,271.7128,221.7068,142.4237,0,U,37948,999,5300,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-04T15:33:36.880128,1.00276059,.0113306,47.7023,271.7026,221.7104,84.8230,0,U,37948,999,5300,0,-.161E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-04T15:33:36.880128,1.00276059,.01133062,47.7023,271.7026,221.7104,84.8230,0,U,37948,999,5300,0,-.161E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-05T07:06:24.221088,1.00275849,.0113432,47.7011,271.6946,221.7167,318.6629,0,U,37948,999,5301,0,-.159E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-05T07:06:24.221088,1.00275849,.01134324,47.7011,271.6946,221.7167,318.6629,0,U,37948,999,5301,0,-.159E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-05T19:12:21.820320,1.00275734,.011348,47.7002,271.6885,221.7094,140.6659,0,U,37948,999,5302,0,-.158E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-05T22:52:50.428416,1.00275692,.0113489,47.6999,271.6866,221.7074,195.9406,0,U,37948,999,5302,0,-.158E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-06T07:03:15.259104,1.00275595,.0113507,47.6993,271.6824,221.7051,318.8875,0,U,37948,999,5302,0,-.158E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-06T07:03:15.259104,1.00275595,.01135073,47.6993,271.6824,221.7051,318.8875,0,U,37948,999,5302,0,-.158E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-06T19:12:21.798720,1.00275467,.0113548,47.6984,271.6762,221.6933,141.6840,0,U,37948,999,5303,0,-.158E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-06T19:12:21.798720,1.00275467,.01135482,47.6984,271.6762,221.6933,141.6840,0,U,37948,999,5303,0,-.158E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-07T19:12:21.611232,1.00275188,.0113614,47.6966,271.6638,221.6822,142.6954,0,U,37948,999,5304,0,-.16E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-08T06:57:59.620896,1.00275049,.011364,47.6957,271.6577,221.6704,319.6056,0,U,37948,999,5304,0,-.161E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-08T06:57:59.620896,1.00275049,.01136404,47.6957,271.6577,221.6704,319.6056,0,U,37948,999,5304,0,-.161E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-08T18:57:08.872992,1.00274891,.0113642,47.6949,271.6515,221.6649,139.8991,0,U,37948,999,5305,0,-.162E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-08T19:07:21.601920,1.00274888,.0113644,47.6948,271.6514,221.6643,142.4598,0,U,37948,999,5305,0,-.162E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-09T18:54:21.110976,1.00274569,.01136817,47.6930,271.6390,221.6481,140.2139,0,U,37948,999,5306,0,-.165E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-10T06:52:15.720384,1.00274435,.0113711,47.6920,271.6328,221.6344,320.2028,0,U,37948,999,5306,0,-.165E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-10T06:52:15.720384,1.00274435,.01137114,47.6920,271.6328,221.6344,320.2028,0,U,37948,999,5306,0,-.165E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-10T18:51:33.119136,1.00274252,.01136979,47.6911,271.6265,221.6290,140.5292,0,U,37948,999,5307,0,-.166E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-11T18:30:32.548320,1.00273939,.0113734,47.6892,271.6141,221.6138,136.2744,0,U,37948,999,5307,0,-.166E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-11T18:48:44.241696,1.00273931,.01137377,47.6891,271.6140,221.6119,140.8375,0,U,37948,999,5308,0,-.166E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-11T18:48:44.241696,1.00273931,.0113738,47.6891,271.6140,221.6119,140.8375,0,U,37948,999,5308,0,-.166E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-12T18:45:55.627776,1.00273641,.0113781,47.6870,271.6014,221.6023,141.1385,0,U,37948,999,5309,0,-.165E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-12T18:45:55.627776,1.00273641,.01137811,47.6870,271.6014,221.6023,141.1385,0,U,37948,999,5309,0,-.165E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-13T18:56:52.407744,1.00273385,.0113838,47.6849,271.5886,221.6054,144.8748,0,U,37948,999,5310,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-13T18:56:52.407744,1.00273385,.01138383,47.6849,271.5886,221.6054,144.8748,0,U,37948,999,5310,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-14T15:11:09.404736,1.00273198,.01138704,47.6831,271.5780,221.6189,89.2706,0,U,37948,999,5310,0,-.164E-5,0
BEIDOU-2 IGSO-5,2011-073A,2026-06-14T18:40:23.710080,1.00273176,.0113882,47.6828,271.5760,221.6228,141.7208,0,U,37948,999,5311,0,-.164E-5,0
