OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025EGL,2026-06-06T19:41:07.935072,11.95316902,.10722497,98.5988,356.2454,331.7425,22.9230,0,U,37418,999,51588,.14021463E-2,.549E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-06T19:41:07.935072,11.95316902,.107225,98.5988,356.2454,331.7425,22.9230,0,U,37418,999,51588,.14021E-2,.549E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-09T19:59:41.567136,11.95320067,.10720058,98.5971,358.2495,325.7779,27.8443,0,U,37418,999,51624,.62997464E-3,.231E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-09T19:59:41.567136,11.95320067,.1072006,98.5971,358.2495,325.7779,27.8443,0,U,37418,999,51624,.62997E-3,.231E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-13T18:23:56.516640,11.95325252,.1071364,98.5963,0.8682,317.9965,34.3550,0,U,37418,999,51671,.16556E-2,.65E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-13T18:23:56.517504,11.95325252,.10713639,98.5963,0.8682,317.9965,34.3550,0,U,37418,999,51671,.16556175E-2,.65E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-15T18:36:19.725984,11.95329165,.10710191,98.5958,2.2050,314.0190,37.7281,0,U,37418,999,51695,.23185488E-2,.92E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-18T18:54:54.641952,11.95335541,.1070709,98.5936,4.2088,308.0434,42.8590,0,U,37418,999,51731,.2591E-2,.1031E-4,0
FENGYUN 1C DEB,1999-025EGL,2026-06-18T18:54:54.642816,11.95335541,.10707092,98.5936,4.2088,308.0434,42.8590,0,U,37418,999,51731,.25910157E-2,.1031E-4,0
FENGYUN 1C DEB,1999-025EGL,2026-06-23T19:25:53.848128,11.95342473,.10702572,98.5947,7.5517,298.0876,51.6018,0,U,37418,999,51791,.11227601E-2,.429E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-24T19:32:06.012672,11.95344233,.10701735,98.5945,8.2200,296.0956,53.3832,0,U,37418,999,51803,.12076949E-2,.464E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-06-26T19:44:30.816096,11.95347186,.10700379,98.5942,9.5568,292.1116,56.9803,0,U,37418,999,51827,.13952165E-2,.54E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-07-02T18:21:17.563968,11.95359200,.1067997,98.5928,13.5119,280.3452,67.9108,0,U,37418,999,51898,.32617E-2,.1293E-4,0
FENGYUN 1C DEB,1999-025EGL,2026-07-02T18:21:17.564832,11.95359200,.10679966,98.5928,13.5119,280.3452,67.9108,0,U,37418,999,51898,.32617218E-2,.1293E-4,0
FENGYUN 1C DEB,1999-025EGL,2026-07-20T06:10:06.625632,11.95382427,.10696498,98.5951,25.1540,245.5990,102.9882,0,U,37418,999,52107,.24048915E-2,.952E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-07-22T06:22:40.015488,11.95387405,.10701227,98.5948,26.4895,241.6171,107.2984,0,U,37418,999,52131,.26270583E-2,.1045E-4,0
FENGYUN 1C DEB,1999-025EGL,2026-07-30T05:12:29.059200,11.95400109,.1071402,98.5952,31.7812,225.9023,124.8882,0,U,37418,999,52226,.21715176E-2,.864E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-08-06T05:56:41.549568,11.95409671,.10723492,98.5936,36.4629,212.0203,141.1147,0,U,37418,999,52310,.25817045E-2,.1038E-4,0
FENGYUN 1C DEB,1999-025EGL,2026-08-27T06:08:59.669952,11.95443923,.1075181,98.6040,50.4382,170.5585,191.7585,0,U,37418,999,52561,.22186E-2,.902E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-08-27T06:08:59.670816,11.95443923,.10751811,98.6040,50.4382,170.5585,191.7585,0,U,37418,999,52561,.22185951E-2,.902E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-08-28T06:15:19.416960,11.95441749,.1072251,98.6042,51.1223,168.4439,194.3487,0,U,37418,999,52573,.14163E-2,.563E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-08-28T06:15:19.417824,11.95441749,.10722513,98.6042,51.1223,168.4439,194.3488,0,U,37418,999,52573,.14162776E-2,.563E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-08-29T06:21:37.511136,11.95442299,.10729357,98.6040,51.7902,166.4924,196.7433,0,U,37418,999,52585,.12754216E-2,.506E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-08-29T06:21:37.511136,11.95442299,.1072936,98.6040,51.7902,166.4924,196.7433,0,U,37418,999,52585,.12754E-2,.506E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-09-01T06:40:31.468800,11.95444065,.1073827,98.6041,53.7949,160.5866,203.9579,0,U,37418,999,52621,.11755E-2,.467E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-09-01T06:40:31.469664,11.95444065,.10738266,98.6041,53.7949,160.5867,203.9579,0,U,37418,999,52621,.11755307E-2,.467E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-09-03T06:53:07.073088,11.95446484,.1073546,98.6020,55.1348,156.5750,208.8226,0,U,37418,999,52645,.16789E-2,.675E-5,0
FENGYUN 1C DEB,1999-025EGL,2026-09-03T06:53:07.073952,11.95446484,.10735465,98.6020,55.1348,156.5750,208.8226,0,U,37418,999,52645,.16789016E-2,.675E-5,0
