OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
COSMOS 2251 DEB,1993-036BDA,2026-06-01T03:35:07.484352,14.60282462,.00148337,74.0281,215.4523,250.6886,109.2676,0,U,36540,999,88496,.87433574E-3,.4201E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-01T03:35:07.484352,14.60282462,.0014834,74.0281,215.4523,250.6886,109.2676,0,U,36540,999,88496,.87434E-3,.4201E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-07T09:12:16.330176,14.60330745,.00148515,74.0276,203.5458,238.5271,121.4444,0,U,36540,999,88587,.8001199E-3,.3846E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-07T09:12:16.330176,14.60330745,.0014852,74.0276,203.5458,238.5271,121.4444,0,U,36540,999,88587,.80012E-3,.3846E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-08T19:43:52.966848,14.60339185,.0014841,74.0273,200.7972,235.3615,124.6152,0,U,36540,999,88608,.66536E-3,.3193E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-08T19:43:52.967712,14.60339185,.00148406,74.0273,200.7972,235.3615,124.6152,0,U,36540,999,88608,.66535849E-3,.3193E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-09T08:53:03.829344,14.60341949,.00149349,74.0274,199.7503,234.4614,125.5160,0,U,36540,999,88616,.57956173E-3,.2777E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-09T08:53:03.829344,14.60341949,.0014935,74.0274,199.7503,234.4614,125.5160,0,U,36540,999,88616,.57956E-3,.2777E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-11T08:33:50.012640,14.60353096,.0014935,74.0269,195.9554,230.6264,129.3580,0,U,36540,999,88645,.5397E-3,.2585E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-11T08:33:50.013504,14.60353096,.00149348,74.0269,195.9554,230.6264,129.3580,0,U,36540,999,88645,.5396975E-3,.2585E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-12T19:05:24.609408,14.60364430,.0014939,74.0268,193.2078,227.9023,132.0873,0,U,36540,999,88666,.7472361E-3,.3592E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-12T19:05:24.609408,14.60364430,.0014939,74.0268,193.2078,227.9023,132.0873,0,U,36540,999,88666,.74724E-3,.3592E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-14T18:46:08.186880,14.60376483,.0014925,74.0261,189.4130,224.0385,135.9593,0,U,36540,999,88695,.63603E-3,.3053E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-14T18:46:08.187744,14.60376483,.00149252,74.0261,189.4130,224.0385,135.9593,0,U,36540,999,88695,.63602983E-3,.3053E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-18T00:02:26.458368,14.60392950,.00149308,74.0264,183.2629,217.4956,142.5170,0,U,36540,999,88742,.54065485E-3,.2592E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-19T00:42:06.141600,14.60397682,.0014979,74.0266,181.3004,215.4810,144.5360,0,U,36540,999,88757,.52622E-3,.2522E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-19T00:42:06.142464,14.60397682,.00149786,74.0266,181.3004,215.4811,144.5360,0,U,36540,999,88757,.52622431E-3,.2522E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-22T17:28:50.349792,14.60416817,.00147347,74.0263,174.2330,206.8748,153.1656,0,U,36540,999,88811,.53205414E-3,.2551E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-23T06:37:58.711008,14.60420922,.0014739,74.0270,173.1869,206.1460,153.8963,0,U,36540,999,88819,.59473177E-3,.2856E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-25T22:45:00.276768,14.60442072,.0014624,74.0270,168.0833,200.7056,159.3519,0,U,36540,999,88858,.84466E-3,.4071E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-25T22:45:00.277632,14.60442072,.00146236,74.0270,168.0833,200.7056,159.3520,0,U,36540,999,88858,.8446557E-3,.4071E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-26T16:50:03.196896,14.60447200,.0014589,74.0269,166.6438,199.1970,160.8648,0,U,36540,999,88869,.8019E-3,.3864E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-26T16:50:03.197760,14.60447200,.00145894,74.0269,166.6438,199.1970,160.8648,0,U,36540,999,88869,.80189727E-3,.3864E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-27T01:03:15.353280,14.60450739,.0014605,74.0261,165.9884,197.9580,162.1071,0,U,36540,999,88874,.84886E-3,.4092E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-27T05:59:10.606848,14.60452576,.0014592,74.0266,165.5964,197.4476,162.6190,0,U,36540,999,88877,.86185E-3,.4156E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-27T05:59:10.607712,14.60452576,.00145921,74.0266,165.5964,197.4476,162.6190,0,U,36540,999,88877,.86185116E-3,.4156E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-27T22:25:34.663008,14.60457540,.001457,74.0265,164.2876,195.8827,164.1884,0,U,36540,999,88887,.81504E-3,.3929E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-27T22:25:34.663872,14.60457540,.00145698,74.0265,164.2876,195.8827,164.1884,0,U,36540,999,88887,.81504435E-3,.3929E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-29T07:18:22.203360,14.60467033,.0014507,74.0269,161.6705,192.9814,167.0980,0,U,36540,999,88907,.7759E-3,.3739E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-06-29T22:06:07.337664,14.60472810,.001448,74.0271,160.4928,191.6504,168.4329,0,U,36540,999,88916,.8968302E-3,.4328E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-07-02T15:51:39.251808,14.60494163,.0014364,74.0278,155.2583,185.7074,174.3930,0,U,36540,999,88956,.99473E-3,.4806E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-07-02T15:51:39.252672,14.60494163,.00143635,74.0278,155.2583,185.7074,174.3930,0,U,36540,999,88956,.99473067E-3,.4806E-4,0
COSMOS 2251 DEB,1993-036BDA,2026-07-04T04:01:40.181088,14.60508097,.0014341,74.0280,152.3790,182.1711,177.9395,0,U,36540,999,88978,.10918E-2,.528E-4,0
