OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-11511 [DTC],2024-254G,2026-06-01T04:34:57.006912,15.70862888,.0001345,43.0018,79.6769,250.4832,109.5891,0,U,62468,999,8253,.16915E-2,.22272E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-01T04:34:57.007776,15.70862889,.0001345,43.0018,79.6769,250.4832,109.5891,0,U,62468,999,8253,.1691482E-2,.22272E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-02T20:15:28.399680,15.70912337,.0003057,42.9986,69.7070,196.8065,163.2702,0,U,62468,999,8279,.18006E-2,.238074E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-02T20:15:28.400544,15.70912337,.00030572,42.9986,69.7070,196.8065,163.2702,0,U,62468,999,8279,.1800597E-2,.238074E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-03T20:40:26.618016,15.70821313,.0002315,42.9993,63.5780,200.6131,159.4644,0,U,62468,999,8295,.12804E-2,.167065E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-03T20:40:26.618880,15.70821313,.00023147,42.9993,63.5780,200.6131,159.4644,0,U,62468,999,8295,.12804162E-2,.167065E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-05T04:43:12.306144,15.71062703,.00022369,42.9994,55.5296,256.4407,103.6212,0,U,62468,999,8316,.13444422E-2,.177454E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-05T16:55:40.861056,15.70863023,.0001644,42.9998,52.4654,254.4661,105.6026,0,U,62468,999,8324,.10921E-2,.142248E-2,0
STARLINK-11511 [DTC],2024-254G,2026-06-05T19:58:47.950752,15.70892923,.0001835,42.9995,51.7004,233.7013,126.3685,0,U,62468,999,8326,.28445E-3,.36292E-3,0
STARLINK-11511 [DTC],2024-254G,2026-06-05T19:58:47.951616,15.70892923,.00018347,42.9995,51.7004,233.7013,126.3685,0,U,62468,999,8326,.28445367E-3,.36292E-3,0
