OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AQD,2026-06-02T03:09:44.565984,13.96080551,.01241574,99.2363,223.4246,285.8033,138.1331,0,U,30671,999,97586,.12275032E-2,.1751E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-02T10:01:03.054144,13.96081611,.01241698,99.2364,223.7111,285.0111,133.6965,0,U,30671,999,97590,.12245402E-2,.1746E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-08T03:35:53.564928,13.96101654,.012447,99.2367,229.4632,269.2195,145.1789,0,U,30671,999,97670,.10408E-2,.1478E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-08T03:35:53.565792,13.96101654,.01244703,99.2367,229.4632,269.2195,145.1789,0,U,30671,999,97670,.10407516E-2,.1478E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-09T10:22:04.977120,13.96104866,.01245866,99.2367,230.7495,265.6747,108.9146,0,U,30671,999,97688,.90287268E-3,.1276E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-09T10:22:04.977120,13.96104866,.0124587,99.2367,230.7495,265.6747,108.9146,0,U,30671,999,97688,.90287E-3,.1276E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-09T17:46:41.746080,13.96105804,.01246145,99.2368,231.0593,264.8200,220.7453,0,U,30671,999,97692,.89231381E-3,.1261E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-09T17:46:41.746080,13.96105804,.0124615,99.2368,231.0593,264.8200,220.7453,0,U,30671,999,97692,.89231E-3,.1261E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-11T03:50:29.626368,13.96109494,.01247697,99.2366,232.4829,260.8786,154.2282,0,U,30671,999,97712,.82074936E-3,.1156E-4,0
FENGYUN 1C DEB,1999-025AQD,2026-06-11T10:33:13.842720,13.96110198,.0124799,99.2367,232.7635,260.1077,119.9004,0,U,30671,999,97716,.80958E-3,.114E-4,0
