OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025AZD,2026-06-02T22:04:31.444896,14.26307627,.0050389,98.9325,238.4032,31.7654,328.6548,0,U,30915,999,98966,.12056E-2,.2888E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-02T22:04:31.445760,14.26307627,.00503893,98.9325,238.4032,31.7654,328.6548,0,U,30915,999,98966,.12055716E-2,.2888E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-03T11:32:39.205248,14.26311706,.00503115,98.9325,238.9757,30.1209,330.2847,0,U,30915,999,98974,.12703167E-2,.3045E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-03T11:32:39.205248,14.26311706,.0050312,98.9325,238.9757,30.1209,330.2847,0,U,30915,999,98974,.12703E-2,.3045E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-03T21:38:44.954880,14.26314091,.0050271,98.9324,239.4050,28.8927,331.5019,0,U,30915,999,98980,.12284E-2,.2944E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-03T21:38:44.955744,14.26314091,.00502713,98.9324,239.4050,28.8927,331.5019,0,U,30915,999,98980,.12284134E-2,.2944E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-04T17:50:56.294304,14.26319383,.005017,98.9322,240.2634,26.3990,333.9729,0,U,30915,999,98992,.13112E-2,.3145E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-04T17:50:56.294304,14.26319383,.00501702,98.9322,240.2634,26.3990,333.9729,0,U,30915,999,98992,.13111879E-2,.3145E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-06T22:02:24.238176,14.26332492,.00498895,98.9318,242.4814,19.9491,340.3624,0,U,30915,999,99023,.1259921E-2,.3021E-4,0
FENGYUN 1C DEB,1999-025AZD,2026-06-06T22:02:24.238176,14.26332492,.004989,98.9318,242.4814,19.9491,340.3624,0,U,30915,999,99023,.12599E-2,.3021E-4,0
