OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-34488,2025-137L,2026-06-01T15:54:08.241696,15.30208504,.00017865,53.1593,305.0360,153.6390,206.4702,0,U,64604,999,5359,.91114449E-3,.26731E-3,0
STARLINK-34488,2025-137L,2026-06-02T16:58:59.357280,15.30216310,.0000824,53.1596,300.1813,92.9043,267.2052,0,U,64604,999,5375,.9668772E-3,.28401E-3,0
STARLINK-34488,2025-137L,2026-06-02T16:58:59.357280,15.30216310,.0000824,53.1596,300.1813,92.9043,267.2052,0,U,64604,999,5375,.96688E-3,.28401E-3,0
STARLINK-34488,2025-137L,2026-06-03T13:21:41.212800,15.30207266,.0001481,53.1590,296.2421,120.2469,239.8678,0,U,64604,999,5388,.84869E-3,.24866E-3,0
STARLINK-34488,2025-137L,2026-06-03T13:21:41.213664,15.30207266,.00014809,53.1590,296.2421,120.2470,239.8678,0,U,64604,999,5388,.84869237E-3,.24866E-3,0
STARLINK-34488,2025-137L,2026-06-03T21:11:57.012000,15.30212791,.0001004,53.1584,294.7243,92.4186,267.6929,0,U,64604,999,5393,.67707784E-3,.19755E-3,0
STARLINK-34488,2025-137L,2026-06-03T21:11:57.012000,15.30212791,.0001004,53.1584,294.7243,92.4186,267.6929,0,U,64604,999,5393,.67708E-3,.19755E-3,0
STARLINK-34488,2025-137L,2026-06-04T16:00:35.543520,15.30207931,.00009903,53.1590,291.0847,107.5755,252.5354,0,U,64604,999,5405,.10171545E-2,.29895E-3,0
STARLINK-34488,2025-137L,2026-06-05T12:23:17.189952,15.30218525,.0001107,53.1588,287.1394,88.1540,271.9588,0,U,64604,999,5418,.12026E-2,.3545E-3,0
STARLINK-34488,2025-137L,2026-06-05T12:23:17.190816,15.30218525,.00011075,53.1588,287.1394,88.1540,271.9588,0,U,64604,999,5418,.12026239E-2,.3545E-3,0
STARLINK-34488,2025-137L,2026-06-06T15:02:10.469184,15.30245863,.00012778,53.1594,281.9846,88.3613,271.7534,0,U,64604,999,5435,.11569262E-2,.34112E-3,0
STARLINK-34488,2025-137L,2026-06-06T15:02:10.469184,15.30245863,.0001278,53.1594,281.9846,88.3613,271.7534,0,U,64604,999,5435,.11569E-2,.34112E-3,0
STARLINK-34488,2025-137L,2026-06-07T19:15:09.758592,15.30168245,.0001815,53.1604,276.5245,84.4038,275.7170,0,U,64604,999,5453,.93665E-3,.27457E-3,0
STARLINK-34488,2025-137L,2026-06-07T22:23:16.321056,15.30176043,.0001759,53.1606,275.9185,82.4220,277.6980,0,U,64604,999,5455,.95166572E-3,.27912E-3,0
STARLINK-34488,2025-137L,2026-06-07T22:23:16.321056,15.30176043,.0001759,53.1606,275.9185,82.4220,277.6980,0,U,64604,999,5455,.95167E-3,.27912E-3,0
STARLINK-34488,2025-137L,2026-06-08T12:29:45.006720,15.30205969,.0001659,53.1608,273.1886,82.2866,277.8323,0,U,64604,999,5464,.83082E-3,.24332E-3,0
STARLINK-34488,2025-137L,2026-06-08T14:03:48.125088,15.30216297,.000177,53.1604,272.8839,81.5163,278.6038,0,U,64604,999,5465,.1141E-2,.33605E-3,0
STARLINK-34488,2025-137L,2026-06-08T14:03:48.125088,15.30216297,.00017705,53.1604,272.8839,81.5163,278.6038,0,U,64604,999,5465,.11410189E-2,.33605E-3,0
