OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
FENGYUN 1C DEB,1999-025MS,2026-06-01T02:16:28.686144,14.61590244,.0216317,98.7270,211.4069,10.8262,349.7485,0,U,30017,999,2932,.14699E-3,.951E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-01T02:16:28.686144,14.61590244,.02163171,98.7270,211.4069,10.8262,349.7485,0,U,30017,999,2932,.14699203E-3,.951E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-02T09:29:27.644640,14.61592662,.02162353,98.7270,212.7803,6.8198,353.5862,0,U,30017,999,2951,.13405216E-3,.861E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-03T23:16:45.007104,14.61595928,.0216128,98.7268,214.4428,1.9625,358.2373,0,U,30017,999,2974,.12934E-3,.828E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-04T02:33:54.331776,14.61596753,.02161174,98.7268,214.5874,1.5397,358.6422,0,U,30017,999,2976,.14404687E-3,.93E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-04T15:42:31.603680,14.61597730,.02160595,98.7269,215.1657,359.8473,0.2625,0,U,30017,999,2984,.14014997E-3,.903E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-06T10:25:32.552256,14.61600390,.02159469,98.7267,217.0454,354.3592,5.5178,0,U,30017,999,3010,.12173175E-3,.774E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-06T10:25:32.552256,14.61600390,.0215947,98.7267,217.0454,354.3592,5.5178,0,U,30017,999,3010,.12173E-3,.774E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-08T03:29:58.689024,14.61602476,.0215849,98.7267,218.8523,349.0783,10.5768,0,U,30017,999,3035,.1056E-3,.662E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-08T03:29:58.689024,14.61602476,.02158491,98.7267,218.8523,349.0783,10.5768,0,U,30017,999,3035,.10559715E-3,.662E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-08T23:12:54.349344,14.61603078,.0215795,98.7267,219.7198,346.5432,13.0068,0,U,30017,999,3047,.87807E-4,.538E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-08T23:12:54.349344,14.61603078,.02157951,98.7267,219.7198,346.5432,13.0068,0,U,30017,999,3047,.87807395E-4,.538E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-10T03:08:43.135584,14.61604707,.0215726,98.7266,220.9486,342.9526,16.4503,0,U,30017,999,3064,.84042E-4,.511E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-10T03:08:43.136448,14.61604707,.02157263,98.7266,220.9487,342.9526,16.4503,0,U,30017,999,3064,.84042278E-4,.511E-5,0
FENGYUN 1C DEB,1999-025MS,2026-06-11T03:47:22.642080,14.61605773,.02156538,98.7266,222.0331,339.7777,19.4975,0,U,30017,999,3079,.77088909E-4,.463E-5,0
