OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1913,2020-088BK,2026-06-01T12:51:48.182112,15.33689219,.00032472,53.1608,276.8673,349.2330,10.8603,0,U,47179,999,30461,.1287457E-2,.42401E-3,0
STARLINK-1913,2020-088BK,2026-06-01T15:59:28.495392,15.33719714,.00026645,53.1601,276.2554,344.5752,15.5169,0,U,47179,999,30463,.19911836E-2,.66052E-3,0
STARLINK-1913,2020-088BK,2026-06-02T15:26:57.815808,15.33851688,.0003429,53.1599,271.6916,347.9821,12.1099,0,U,47179,999,30478,.17603E-2,.58538E-3,0
STARLINK-1913,2020-088BK,2026-06-02T15:26:57.816672,15.33851688,.00034288,53.1599,271.6916,347.9821,12.1099,0,U,47179,999,30478,.17602594E-2,.58538E-3,0
STARLINK-1913,2020-088BK,2026-06-03T11:46:43.263264,15.33904399,.00032374,53.1600,267.7362,344.1895,15.9006,0,U,47179,999,30491,.11714538E-2,.38793E-3,0
STARLINK-1913,2020-088BK,2026-06-03T13:20:32.875584,15.33922823,.0003722,53.1608,267.4315,351.4288,8.6650,0,U,47179,999,30492,.16638E-2,.55412E-3,0
STARLINK-1913,2020-088BK,2026-06-03T14:54:22.144032,15.33942152,.0003425,53.1597,267.1260,349.2388,10.8541,0,U,47179,999,30493,.18743E-2,.62568E-3,0
STARLINK-1913,2020-088BK,2026-06-03T14:54:22.144896,15.33942152,.00034247,53.1597,267.1260,349.2388,10.8541,0,U,47179,999,30493,.18743055E-2,.62568E-3,0
STARLINK-1913,2020-088BK,2026-06-05T13:48:52.405056,15.34146378,.0003737,53.1577,257.9937,353.5240,6.5713,0,U,47179,999,30523,.1561E-2,.52315E-3,0
STARLINK-1913,2020-088BK,2026-06-05T13:48:52.405920,15.34146378,.00037371,53.1577,257.9937,353.5240,6.5713,0,U,47179,999,30523,.15609878E-2,.52315E-3,0
STARLINK-1913,2020-088BK,2026-06-06T13:15:59.296032,15.34245787,.0003531,53.1578,253.4291,354.5716,5.5247,0,U,47179,999,30538,.14799E-2,.49717E-3,0
STARLINK-1913,2020-088BK,2026-06-06T13:15:59.296032,15.34245787,.00035312,53.1578,253.4291,354.5716,5.5247,0,U,47179,999,30538,.14798804E-2,.49717E-3,0
STARLINK-1913,2020-088BK,2026-06-07T12:43:01.193952,15.34324229,.0003855,53.1575,248.8605,355.9176,4.1795,0,U,47179,999,30553,.11273E-2,.37819E-3,0
STARLINK-1913,2020-088BK,2026-06-07T15:50:37.080096,15.34342233,.0003822,53.1575,248.2520,356.6924,3.4052,0,U,47179,999,30555,.13452E-2,.45272E-3,0
STARLINK-1913,2020-088BK,2026-06-07T15:50:37.080960,15.34342234,.0003822,53.1575,248.2520,356.6924,3.4052,0,U,47179,999,30555,.13452251E-2,.45272E-3,0
STARLINK-1913,2020-088BK,2026-06-08T12:09:57.528576,15.34438383,.0004014,53.1578,244.2938,358.1915,1.9072,0,U,47179,999,30568,.15635E-2,.52895E-3,0
STARLINK-1913,2020-088BK,2026-06-08T12:09:57.529440,15.34438383,.00040136,53.1578,244.2938,358.1915,1.9072,0,U,47179,999,30568,.15634644E-2,.52895E-3,0
STARLINK-1913,2020-088BK,2026-06-09T11:36:48.538368,15.34528417,.0004296,53.1586,239.7261,0.4100,359.6906,0,U,47179,999,30583,.13344401E-2,.45176E-3,0
STARLINK-1913,2020-088BK,2026-06-09T11:36:48.538368,15.34528417,.0004296,53.1586,239.7261,0.4100,359.6906,0,U,47179,999,30583,.13344E-2,.45176E-3,0
STARLINK-1913,2020-088BK,2026-06-09T22:33:18.834912,15.34565418,.0004346,53.1586,237.5939,1.7737,358.3280,0,U,47179,999,30590,.13587E-2,.46062E-3,0
STARLINK-1913,2020-088BK,2026-06-09T22:33:18.835776,15.34565418,.00043456,53.1586,237.5939,1.7737,358.3280,0,U,47179,999,30590,.13586511E-2,.46062E-3,0
STARLINK-1913,2020-088BK,2026-06-10T12:37:22.121472,15.34604383,.00045791,53.1583,234.8540,2.9988,357.1041,0,U,47179,999,30599,.10399098E-2,.35161E-3,0
STARLINK-1913,2020-088BK,2026-06-10T22:00:03.718080,15.34625208,.00046864,53.1583,233.0271,3.9756,356.1283,0,U,47179,999,30605,.90929971E-3,.307E-3,0
STARLINK-1913,2020-088BK,2026-06-11T12:04:04.740096,15.34675333,.0004782,53.1580,230.2862,5.5772,354.5283,0,U,47179,999,30614,.11525E-2,.39119E-3,0
STARLINK-1913,2020-088BK,2026-06-11T12:04:04.740096,15.34675333,.00047825,53.1580,230.2862,5.5772,354.5283,0,U,47179,999,30614,.11525009E-2,.39119E-3,0
STARLINK-1913,2020-088BK,2026-06-12T20:53:20.829408,15.34785391,.00046309,53.1570,223.8884,9.0389,351.0696,0,U,47179,999,30635,.10979633E-2,.37372E-3,0
STARLINK-1913,2020-088BK,2026-06-13T10:57:16.441920,15.34836986,.0004826,53.1568,221.1457,10.0001,350.1097,0,U,47179,999,30644,.11157E-2,.38049E-3,0
STARLINK-1913,2020-088BK,2026-06-13T10:57:16.442784,15.34836986,.00048265,53.1568,221.1457,10.0001,350.1097,0,U,47179,999,30644,.11156854E-2,.38049E-3,0
STARLINK-1913,2020-088BK,2026-06-13T20:19:52.622976,15.34870935,.0004856,53.1567,219.3180,11.3091,348.8020,0,U,47179,999,30650,.1119E-2,.38207E-3,0
STARLINK-1913,2020-088BK,2026-06-13T20:19:52.623840,15.34870935,.00048558,53.1567,219.3180,11.3091,348.8020,0,U,47179,999,30650,.11190497E-2,.38207E-3,0
STARLINK-1913,2020-088BK,2026-06-14T10:23:45.303936,15.34929809,.0004928,53.1564,216.5763,12.0109,348.1011,0,U,47179,999,30659,.12989E-2,.44532E-3,0
STARLINK-1913,2020-088BK,2026-06-14T10:23:45.304800,15.34929809,.00049275,53.1564,216.5763,12.0109,348.1011,0,U,47179,999,30659,.12989457E-2,.44532E-3,0
STARLINK-1913,2020-088BK,2026-06-15T06:42:38.329920,15.35000430,.00049703,53.1560,212.6157,14.2906,345.8236,0,U,47179,999,30672,.10496852E-2,.35954E-3,0
STARLINK-1913,2020-088BK,2026-06-15T09:50:09.262752,15.35013353,.0004854,53.1567,212.0079,15.8423,344.2731,0,U,47179,999,30674,.113E-2,.38763E-3,0
STARLINK-1913,2020-088BK,2026-06-15T09:50:09.263616,15.35013353,.0004854,53.1567,212.0079,15.8423,344.2731,0,U,47179,999,30674,.11299541E-2,.38763E-3,0
STARLINK-1913,2020-088BK,2026-06-16T07:42:44.115552,15.35076760,.00049381,53.1571,207.7424,18.3518,341.7662,0,U,47179,999,30688,.10775473E-2,.37014E-3,0
STARLINK-1913,2020-088BK,2026-06-16T09:16:29.337024,15.35081505,.0004956,53.1571,207.4376,18.4224,341.6958,0,U,47179,999,30689,.10899E-2,.3745E-3,0
STARLINK-1913,2020-088BK,2026-06-16T09:16:29.337888,15.35081505,.00049561,53.1571,207.4376,18.4224,341.6958,0,U,47179,999,30689,.10898614E-2,.3745E-3,0
STARLINK-1913,2020-088BK,2026-06-16T20:12:45.443232,15.35112663,.0004995,53.1572,205.3046,19.8563,340.2633,0,U,47179,999,30696,.10669E-2,.36687E-3,0
STARLINK-1913,2020-088BK,2026-06-17T08:42:45.912960,15.35138661,.0005057,53.1579,202.8675,21.8895,338.2323,0,U,47179,999,30704,.86556E-3,.29688E-3,0
STARLINK-1913,2020-088BK,2026-06-17T08:42:45.913824,15.35138661,.00050568,53.1579,202.8675,21.8895,338.2323,0,U,47179,999,30704,.86556081E-3,.29688E-3,0
STARLINK-1913,2020-088BK,2026-06-18T01:54:00.178272,15.35179002,.00051116,53.1582,199.5141,24.2164,335.9079,0,U,47179,999,30715,.90910299E-3,.31248E-3,0
STARLINK-1913,2020-088BK,2026-06-18T11:16:28.356096,15.35228316,.0005253,53.1572,197.6853,24.0707,336.0541,0,U,47179,999,30721,.12818198E-2,.44364E-3,0
STARLINK-1913,2020-088BK,2026-06-18T11:16:28.356096,15.35228316,.0005253,53.1572,197.6853,24.0707,336.0541,0,U,47179,999,30721,.12818E-2,.44364E-3,0
STARLINK-1913,2020-088BK,2026-06-18T19:05:11.734944,15.35235904,.0005252,53.1565,196.1610,26.2283,333.8985,0,U,47179,999,30726,.56512E-3,.19285E-3,0
