OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
CENTISPACE-2 S1,2026-060A,2026-06-01T07:31:30.856512,14.70125861,.00009491,54.9806,101.0159,164.4173,195.6854,0,U,68350,999,1042,.12760075E-3,.575E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-03T08:30:36.055008,14.68485590,.0006785,54.9807,92.7643,232.3400,127.6981,0,U,68350,999,1072,.1186E-3,.495E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-03T08:30:36.055008,14.68485590,.00067854,54.9807,92.7643,232.3400,127.6981,0,U,68350,999,1072,.11859906E-3,.495E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-03T18:18:47.378304,14.68091656,.0007628,54.9803,91.1038,227.0854,132.9503,0,U,68350,999,1078,.11481724E-3,.468E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-03T18:18:47.378304,14.68091656,.0007628,54.9803,91.1038,227.0854,132.9503,0,U,68350,999,1078,.11482E-3,.468E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-06T11:42:28.047168,14.67140398,.00070408,54.9814,80.1304,245.2645,114.7618,0,U,68350,999,1118,.1055642E-3,.403E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-06T11:42:28.047168,14.67140398,.0007041,54.9814,80.1304,245.2645,114.7618,0,U,68350,999,1118,.10556E-3,.403E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-06T23:09:13.417632,14.67140847,.00070172,54.9815,78.2083,246.6956,113.3302,0,U,68350,999,1125,.97152651E-4,.355E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-07T00:47:19.891104,14.67140970,.0007038,54.9814,77.9342,246.6682,113.3574,0,U,68350,999,1126,.96957E-4,.354E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-07T00:47:19.891968,14.67140970,.00070378,54.9814,77.9342,246.6682,113.3574,0,U,68350,999,1126,.96957326E-4,.354E-5,0
CENTISPACE-2 S1,2026-060A,2026-06-07T02:25:26.387040,14.67141323,.0007032,54.9815,77.6597,246.9267,113.0988,0,U,68350,999,1127,.10711E-3,.412E-5,0
