OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-37706,2026-110D,2026-06-01T02:59:34.879200,15.80842092,.0000615,97.2830,348.1005,113.8724,246.2608,0,U,69127,999,310,.76461E-3,.149021E-2,0
STARLINK-37706,2026-110D,2026-06-01T06:01:53.678208,15.80841121,.00011483,97.2827,348.2339,104.3779,255.7617,0,U,69127,999,312,.77956219E-3,.151983E-2,0
STARLINK-37706,2026-110D,2026-06-01T13:37:39.608256,15.80899432,.00011647,97.2825,348.5687,86.1028,274.0374,0,U,69127,999,317,.96052631E-3,.188592E-2,0
STARLINK-37706,2026-110D,2026-06-01T19:42:15.999264,15.80899226,.00012493,97.2830,348.8369,99.7225,260.4184,0,U,69127,999,321,.79408049E-3,.155287E-2,0
STARLINK-37706,2026-110D,2026-06-02T06:20:20.695488,15.80857351,.00012855,97.2830,349.3050,99.7156,260.4258,0,U,69127,999,328,.68122834E-3,.132596E-2,0
STARLINK-37706,2026-110D,2026-06-02T13:56:06.780192,15.80885073,.00014723,97.2829,349.6400,91.8417,268.3020,0,U,69127,999,333,.84575789E-3,.165492E-2,0
STARLINK-37706,2026-110D,2026-06-02T18:29:34.605024,15.80877326,.0001765,97.2829,349.8408,101.0558,259.0909,0,U,69127,999,336,.96839E-3,.18998E-2,0
STARLINK-37706,2026-110D,2026-06-02T18:29:34.605888,15.80877326,.00017646,97.2829,349.8408,101.0558,259.0909,0,U,69127,999,336,.96839276E-3,.18998E-2,0
STARLINK-37706,2026-110D,2026-06-03T03:36:30.498336,15.80872709,.0001625,97.2834,350.2423,79.7200,280.4251,0,U,69127,999,342,.11579E-2,.228148E-2,0
STARLINK-37706,2026-110D,2026-06-03T06:38:48.729696,15.80921160,.00015595,97.2836,350.3758,90.1490,269.9957,0,U,69127,999,344,.14842135E-2,.29541E-2,0
STARLINK-37706,2026-110D,2026-06-03T11:12:15.738048,15.80967857,.0001631,97.2835,350.5764,89.1960,270.9495,0,U,69127,999,347,.14388E-2,.286693E-2,0
STARLINK-37706,2026-110D,2026-06-03T12:43:25.455072,15.80885916,.00018764,97.2837,350.6441,32.9759,327.1626,0,U,69127,999,348,.73523586E-3,.143492E-2,0
STARLINK-37706,2026-110D,2026-06-03T20:19:11.451648,15.80863195,.000126,97.2843,350.9787,100.7851,259.3559,0,U,69127,999,353,.78688E-3,.153596E-2,0
STARLINK-37706,2026-110D,2026-06-03T20:19:11.452512,15.80863196,.00012605,97.2843,350.9787,100.7851,259.3559,0,U,69127,999,353,.78688481E-3,.153596E-2,0
STARLINK-37706,2026-110D,2026-06-04T02:23:48.594336,15.80853206,.0001459,97.2844,351.2468,84.2478,275.8956,0,U,69127,999,357,.69652E-3,.135597E-2,0
STARLINK-37706,2026-110D,2026-06-04T06:57:16.320672,15.80857598,.00013755,97.2844,351.4476,81.1155,279.0269,0,U,69127,999,360,.79804995E-3,.155777E-2,0
STARLINK-37706,2026-110D,2026-06-04T16:04:11.134848,15.80883885,.0001346,97.2844,351.8495,110.4458,249.6954,0,U,69127,999,366,.70096E-3,.136671E-2,0
STARLINK-37706,2026-110D,2026-06-04T20:37:38.963136,15.80865094,.00014948,97.2842,352.0504,109.5445,250.5985,0,U,69127,999,369,.76282549E-3,.148828E-2,0
