OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-33676,2025-065E,2026-06-01T20:31:11.773632,15.27601983,.00018329,43.0013,351.6097,55.0123,305.0901,0,U,63403,999,6571,.11120323E-2,.30486E-3,0
STARLINK-33676,2025-065E,2026-06-05T04:33:09.209088,15.27671498,.00023992,43.0019,332.7766,47.7516,312.3539,0,U,63403,999,6622,.82997877E-3,.22712E-3,0
STARLINK-33676,2025-065E,2026-06-05T17:06:24.484896,15.27540718,.0000775,43.0021,329.8265,280.8396,79.2368,0,U,63403,999,6630,.74177E-3,.20181E-3,0
STARLINK-33676,2025-065E,2026-06-05T18:40:34.027104,15.27540710,.0000591,43.0009,329.4578,287.5710,72.5077,0,U,63403,999,6631,.48567E-3,.1311E-3,0
STARLINK-33676,2025-065E,2026-06-05T20:14:43.325664,15.27560598,.0001079,43.0025,329.0829,286.8224,73.2509,0,U,63403,999,6632,.13759E-2,.37771E-3,0
STARLINK-33676,2025-065E,2026-06-05T20:14:43.326528,15.27560598,.00010786,43.0025,329.0829,286.8224,73.2509,0,U,63403,999,6632,.13759036E-2,.37771E-3,0
STARLINK-33676,2025-065E,2026-06-06T04:05:30.505344,15.27577604,.00009597,43.0021,327.2380,286.9606,73.1141,0,U,63403,999,6637,.12888585E-2,.35372E-3,0
STARLINK-33676,2025-065E,2026-06-06T04:05:30.505344,15.27577604,.000096,43.0021,327.2380,286.9606,73.1141,0,U,63403,999,6637,.12889E-2,.35372E-3,0
STARLINK-33676,2025-065E,2026-06-06T18:12:54.348768,15.27615211,.0000975,43.0023,323.9165,284.6875,75.3868,0,U,63403,999,6646,.12146E-2,.33349E-3,0
STARLINK-33676,2025-065E,2026-06-06T18:12:54.349632,15.27615211,.00009748,43.0023,323.9165,284.6875,75.3868,0,U,63403,999,6646,.12146239E-2,.33349E-3,0
STARLINK-33676,2025-065E,2026-06-07T03:37:50.769120,15.27581355,.0000538,43.0026,321.7005,310.1417,49.9387,0,U,63403,999,6652,.88146951E-3,.24074E-3,0
STARLINK-33676,2025-065E,2026-06-07T03:37:50.769120,15.27581355,.0000538,43.0026,321.7005,310.1417,49.9387,0,U,63403,999,6652,.88147E-3,.24074E-3,0
STARLINK-33676,2025-065E,2026-06-07T17:45:15.886080,15.27586342,.0001044,43.0051,318.3778,97.7333,262.3637,0,U,63403,999,6661,.93145E-3,.25462E-3,0
STARLINK-33676,2025-065E,2026-06-08T03:10:12.042048,15.27590582,.0000951,43.0018,316.1617,256.1177,103.9569,0,U,63403,999,6667,.11175E-2,.30626E-3,0
STARLINK-33676,2025-065E,2026-06-08T03:10:12.042912,15.27590582,.00009511,43.0018,316.1617,256.1177,103.9569,0,U,63403,999,6667,.11174898E-2,.30626E-3,0
STARLINK-33676,2025-065E,2026-06-09T02:42:30.532032,15.27626663,.0003335,43.0045,310.6241,263.9446,96.1025,0,U,63403,999,6682,.911462E-3,.24942E-3,0
STARLINK-33676,2025-065E,2026-06-09T02:42:30.532032,15.27626663,.0003335,43.0045,310.6241,263.9446,96.1025,0,U,63403,999,6682,.91146E-3,.24942E-3,0
STARLINK-33676,2025-065E,2026-06-09T16:49:56.812800,15.27550361,.00015022,43.0015,307.2998,277.1068,82.9612,0,U,63403,999,6691,.84294734E-3,.22985E-3,0
STARLINK-33676,2025-065E,2026-06-10T02:14:53.447424,15.27569658,.00014327,43.0007,305.0848,274.1281,85.9407,0,U,63403,999,6697,.85426408E-3,.23312E-3,0
STARLINK-33676,2025-065E,2026-06-10T02:14:53.447424,15.27569658,.0001433,43.0007,305.0848,274.1281,85.9407,0,U,63403,999,6697,.85426E-3,.23312E-3,0
STARLINK-33676,2025-065E,2026-06-11T01:47:13.758720,15.27591245,.00018648,42.9949,299.5455,276.1192,83.9447,0,U,63403,999,6712,.49452405E-3,.13376E-3,0
STARLINK-33676,2025-065E,2026-06-12T01:19:35.602752,15.27590892,.0000701,43.0111,294.0086,113.4866,246.6059,0,U,63403,999,6727,.70378773E-3,.19161E-3,0
STARLINK-33676,2025-065E,2026-06-13T00:51:56.232000,15.27576888,.00033887,42.9933,288.4645,275.1140,84.9325,0,U,63403,999,6742,.99491331E-3,.27217E-3,0
STARLINK-33676,2025-065E,2026-06-13T14:59:21.385248,15.27577703,.0002098,42.9980,285.1428,273.1750,86.8861,0,U,63403,999,6751,.68165669E-3,.18542E-3,0
STARLINK-33676,2025-065E,2026-06-13T14:59:21.385248,15.27577703,.0002098,42.9980,285.1428,273.1750,86.8861,0,U,63403,999,6751,.68166E-3,.18542E-3,0
STARLINK-33676,2025-065E,2026-06-14T00:24:17.390880,15.27598853,.0002102,43.0051,282.9296,274.7397,85.3215,0,U,63403,999,6757,.79294E-3,.21635E-3,0
STARLINK-33676,2025-065E,2026-06-14T00:24:17.391744,15.27598853,.00021021,43.0051,282.9296,274.7397,85.3215,0,U,63403,999,6757,.79293614E-3,.21635E-3,0
STARLINK-33676,2025-065E,2026-06-15T14:04:01.121376,15.27626619,.00003979,43.0089,274.0691,222.3366,137.7455,0,U,63403,999,6781,.63778421E-3,.17354E-3,0
STARLINK-33676,2025-065E,2026-06-15T23:28:56.580096,15.27617440,.0004523,42.9878,271.8445,281.8457,78.1887,0,U,63403,999,6787,.59267013E-3,.16104E-3,0
STARLINK-33676,2025-065E,2026-06-15T23:28:56.580096,15.27617440,.0004523,42.9878,271.8445,281.8457,78.1887,0,U,63403,999,6787,.59267E-3,.16104E-3,0
STARLINK-33676,2025-065E,2026-06-16T13:36:22.432320,15.27576411,.00009339,43.0003,268.5269,283.6797,76.3951,0,U,63403,999,6796,.40524123E-3,.10905E-3,0
STARLINK-33676,2025-065E,2026-06-16T13:36:22.432320,15.27576411,.0000934,43.0003,268.5269,283.6797,76.3951,0,U,63403,999,6796,.40524E-3,.10905E-3,0
STARLINK-33676,2025-065E,2026-06-16T23:01:18.736032,15.27585157,.0002272,42.9977,266.3101,283.7019,76.3579,0,U,63403,999,6802,.68083E-3,.18523E-3,0
STARLINK-33676,2025-065E,2026-06-16T23:01:18.736896,15.27585157,.00022719,42.9977,266.3101,283.7019,76.3579,0,U,63403,999,6802,.68083173E-3,.18523E-3,0
STARLINK-33676,2025-065E,2026-06-18T06:24:28.753344,15.27572399,.00003645,42.9995,258.9290,227.8507,132.2314,0,U,63403,999,6822,.53725445E-3,.14548E-3,0
STARLINK-33676,2025-065E,2026-06-18T12:41:05.982144,15.27593027,.0000731,42.9959,257.4510,116.5460,243.5467,0,U,63403,999,6826,.66976E-3,.18221E-3,0
STARLINK-33676,2025-065E,2026-06-18T12:41:05.982144,15.27593027,.00007315,42.9959,257.4510,116.5460,243.5467,0,U,63403,999,6826,.6697566E-3,.18221E-3,0
STARLINK-33676,2025-065E,2026-06-18T22:06:01.971360,15.27598739,.0001413,42.9992,255.2347,272.6398,87.4292,0,U,63403,999,6832,.63532E-3,.17271E-3,0
STARLINK-33676,2025-065E,2026-06-18T22:06:01.971360,15.27598739,.00014135,42.9992,255.2347,272.6398,87.4292,0,U,63403,999,6832,.63531834E-3,.17271E-3,0
STARLINK-33676,2025-065E,2026-06-19T07:30:57.849984,15.27606113,.00012605,43.0031,253.0216,275.3344,84.7364,0,U,63403,999,6838,.53582275E-3,.14523E-3,0
STARLINK-33676,2025-065E,2026-06-19T12:13:25.392288,15.27620601,.00016495,43.0007,251.9113,272.3721,87.6942,0,U,63403,999,6841,.70810557E-3,.19299E-3,0
STARLINK-33676,2025-065E,2026-06-22T10:50:28.082688,15.27573390,.00011142,42.9973,235.2899,268.0549,92.0175,0,U,63403,999,6886,.45917573E-3,.12392E-3,0
STARLINK-33676,2025-065E,2026-06-23T13:31:07.399776,15.27591656,.00013627,42.9997,229.0150,272.5314,87.5382,0,U,63403,999,6903,.38405684E-3,.10325E-3,0
STARLINK-33676,2025-065E,2026-06-24T11:29:18.756384,15.27595351,.00008003,42.9985,223.8447,267.1689,92.9071,0,U,63403,999,6917,.60624066E-3,.16465E-3,0
STARLINK-33676,2025-065E,2026-06-25T12:35:48.589152,15.27611932,.00022956,43.0012,217.9384,279.2772,80.7820,0,U,63403,999,6933,.93476634E-3,.25576E-3,0
STARLINK-33676,2025-065E,2026-06-25T12:35:48.589152,15.27611932,.0002296,43.0012,217.9384,279.2772,80.7820,0,U,63403,999,6933,.93477E-3,.25576E-3,0
STARLINK-33676,2025-065E,2026-06-26T12:08:09.576960,15.27598002,.000204,43.0005,212.3999,274.2474,85.8145,0,U,63403,999,6948,.91165E-3,.24924E-3,0
STARLINK-33676,2025-065E,2026-06-26T12:08:09.577824,15.27598002,.00020401,43.0005,212.3999,274.2474,85.8145,0,U,63403,999,6948,.91165491E-3,.24924E-3,0
