OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
ONEWEB-0531,2022-138AK,2026-06-01T07:46:43.181760,13.20772317,.00025485,87.9181,277.5973,116.0142,244.1254,0,U,54146,999,17721,.11887033E-3,.61E-6,0
ONEWEB-0531,2022-138AK,2026-06-01T16:52:10.054560,13.20773199,.00025585,87.9182,277.5217,115.7203,244.4195,0,U,54146,999,17726,.83399244E-4,.47E-6,0
ONEWEB-0531,2022-138AK,2026-06-02T07:24:53.229024,13.20771984,.0002573,87.9182,277.4010,115.0570,245.0831,0,U,54146,999,17734,.82009E-4,.46E-6,0
ONEWEB-0531,2022-138AK,2026-06-02T07:24:53.229024,13.20771984,.00025732,87.9182,277.4010,115.0570,245.0831,0,U,54146,999,17734,.82009299E-4,.46E-6,0
ONEWEB-0531,2022-138AK,2026-06-02T18:19:25.516992,13.20772451,.00025931,87.9181,277.3106,114.2666,245.8739,0,U,54146,999,17740,.17411002E-3,.84E-6,0
ONEWEB-0531,2022-138AK,2026-06-02T20:08:30.946848,13.20772368,.0002586,87.9191,277.2941,112.5582,247.5825,0,U,54146,999,17741,-.14372E-3,-.45E-6,0
ONEWEB-0531,2022-138AK,2026-06-02T20:08:30.947712,13.20772368,.00025863,87.9191,277.2941,112.5582,247.5825,0,U,54146,999,17741,-.14372243E-3,-.45E-6,0
ONEWEB-0531,2022-138AK,2026-06-03T07:03:03.177792,13.20772767,.0002582,87.9184,277.2045,113.3751,246.7654,0,U,54146,999,17747,.24819E-3,.114E-5,0
ONEWEB-0531,2022-138AK,2026-06-03T07:03:03.178656,13.20772767,.00025816,87.9184,277.2046,113.3751,246.7654,0,U,54146,999,17747,.24819139E-3,.114E-5,0
ONEWEB-0531,2022-138AK,2026-06-04T17:35:45.358368,13.20772866,.00028212,87.9199,276.9157,121.6194,238.5215,0,U,54146,999,17766,.71385751E-4,.42E-6,0
