OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
IRIDIUM 33 DEB,1997-051SY,2026-06-05T02:55:07.401216,14.82976501,.00056529,86.3871,297.3946,324.5880,35.4966,0,U,35848,999,69271,.16455579E-2,.13401E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-05T02:55:07.401216,14.82976501,.0005653,86.3871,297.3946,324.5880,35.4966,0,U,35848,999,69271,.16456E-2,.13401E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-06T03:12:36.292896,14.83004128,.0005597,86.3871,296.9358,319.4400,40.6405,0,U,35848,999,69286,.20733E-2,.16897E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-06T03:12:36.293760,14.83004128,.00055965,86.3871,296.9358,319.4400,40.6405,0,U,35848,999,69286,.20732829E-2,.16897E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-08T15:07:37.324704,14.83056303,.0005405,86.3864,295.8044,307.0820,52.9908,0,U,35848,999,69323,.13424E-2,.10954E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-08T15:07:37.325568,14.83056303,.00054047,86.3864,295.8044,307.0820,52.9908,0,U,35848,999,69323,.13424009E-2,.10954E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-09T15:25:01.729632,14.83073563,.000541,86.3863,295.3459,302.2044,57.8654,0,U,35848,999,69338,.12100481E-2,.9879E-4,0
IRIDIUM 33 DEB,1997-051SY,2026-06-10T02:45:08.671680,14.83084629,.0005365,86.3858,295.1317,299.8884,60.1805,0,U,35848,999,69345,.13449E-2,.10982E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-10T02:45:08.672544,14.83084629,.00053654,86.3858,295.1317,299.8884,60.1805,0,U,35848,999,69345,.13449021E-2,.10982E-3,0
IRIDIUM 33 DEB,1997-051SY,2026-06-12T01:42:43.222176,14.83123089,.000537,86.3850,294.2441,288.6455,71.4184,0,U,35848,999,69374,.11469098E-2,.9376E-4,0
IRIDIUM 33 DEB,1997-051SY,2026-06-16T01:14:47.376672,14.83203747,.0005627,86.3866,292.4389,268.0806,91.9772,0,U,35848,999,69433,.99761E-3,.8173E-4,0
