prediction_horizon_hours,inclination_deg,eccentricity,mean_motion_rev_day,bstar,mean_motion_derivative,NORAD_CAT_ID,reliability_label,reliability
11.84096784,99.1911,0.00879665,14.1958778,0.00096681313,2.074e-05,31041,1,Reliable
18.60719856,99.1909,0.0087917,14.1958994,0.00098648558,2.117e-05,31041,1,Reliable
25.37336856,99.1908,0.00878523,14.19593076,0.00098970115,2.124e-05,31041,1,Reliable
40.59721824,99.1906,0.00877367,14.19597085,0.00090374691,1.936e-05,31041,1,Reliable
11.84081712,99.1906,0.00875037,14.19603411,0.00082577336,1.764e-05,31041,1,Reliable
11.84080152,99.1904,0.00874685,14.19605256,0.00081716075,1.746e-05,31041,1,Reliable
11.84078472,99.1904,0.00874057,14.19607056,0.00082584605,1.765e-05,31041,1,Reliable
11.840766960000002,99.1905,0.0087341,14.19608575,0.00079227831,1.691e-05,31041,1,Reliable
11.8407528,99.1906,0.00872909,14.19610494,0.00082653025,1.766e-05,31041,1,Reliable
60.89501832,99.1907,0.00872182,14.19611847,0.00077634805,1.656e-05,31041,1,Reliable
11.840630399999998,99.1911,0.00868489,14.1962257,0.0010292119,2.21e-05,31041,1,Reliable
11.84060136,99.191,0.00868138,14.19626296,0.0012603549,2.718e-05,31041,1,Reliable
11.84056896,99.1912,0.00867367,14.19630201,0.0014951863,3.233e-05,31041,1,Reliable
23.68105296,99.1915,0.00866627,14.19632087,0.0013692268,2.956e-05,31041,1,Reliable
20.297919120000003,99.1915,0.00865179,14.19638833,0.0014998352,3.243e-05,31041,1,Reliable
23.68082016,99.1915,0.00863876,14.19646676,0.0017483436,3.789e-05,31041,1,Reliable
16.914785520000002,99.1914,0.0086238,14.19652512,0.001593338,3.448e-05,31041,1,Reliable
11.84031312,99.1914,0.00861208,14.19658134,0.0016692913,3.615e-05,31041,1,Reliable
11.84028864,99.1914,0.00860351,14.19661732,0.0016783423,3.635e-05,31041,1,Reliable
11.84025552,99.1913,0.008597,14.19664556,0.0016049202,3.474e-05,31041,1,Reliable
23.68042536,99.1913,0.0085876,14.19667816,0.0016397079,3.55e-05,31041,1,Reliable
11.83998408,99.1906,0.00852775,14.19694467,0.0014284336,3.086e-05,31041,1,Reliable
23.67992856,99.1907,0.00851312,14.19697279,0.0013702557,2.958e-05,31041,1,Reliable
11.83993656,99.1907,0.00849729,14.19702542,0.0013665453,2.95e-05,31041,1,Reliable
20.29695864,99.1908,0.00849138,14.19704611,0.0012866461,2.774e-05,31041,1,Reliable
11.83986048,99.1912,0.00848328,14.19709425,0.001275909,2.751e-05,31041,1,Reliable
40.59364944,99.1913,0.00847533,14.19712052,0.0012565415,2.708e-05,31041,1,Reliable
8.456986559999999,99.1916,0.00845168,14.19719513,0.00098368359,2.11e-05,31041,1,Reliable
15.22255416,99.1916,0.00844633,14.19720513,0.00089083605,1.906e-05,31041,1,Reliable
11.8397484,99.1917,0.00843812,14.19723021,0.00083295542,1.779e-05,31041,1,Reliable
11.83973952,99.1918,0.00843241,14.19724587,0.00077937532,1.661e-05,31041,1,Reliable
11.83972656,99.1919,0.008426,14.1972618,0.00076288449,1.625e-05,31041,1,Reliable
55.815659280000006,99.1919,0.0084208,14.19727591,0.00074446,1.584e-05,31041,1,Reliable
11.83964976,99.192,0.0083919,14.19735358,0.0007769,1.655e-05,31041,1,Reliable
5.074132799999999,99.1921,0.0083841,14.19736663,0.00073684092,1.567e-05,31041,1,Reliable
18.60512544,99.192,0.00838224,14.19737169,0.00070856015,1.505e-05,31041,1,Reliable
5.07411984,99.1919,0.0083741,14.19739802,0.00072092474,1.532e-05,31041,1,Reliable
6.76549368,99.1919,0.0083722,14.19740516,0.00072151,1.534e-05,31041,1,Reliable
5.07411504,99.1919,0.0083692,14.19740802,0.00064458,1.365e-05,31041,1,Reliable
49.049694,99.1919,0.00836703,14.19741536,0.00065062041,1.378e-05,31041,1,Reliable
23.67907968,99.1921,0.0083523,14.19747449,0.00067733538,1.437e-05,31041,1,Reliable
11.83951776,99.1921,0.00834385,14.19750671,0.00069584288,1.477e-05,31041,1,Reliable
11.83950864,99.192,0.00833999,14.19752964,0.00076106442,1.62e-05,31041,1,Reliable
11.83949544,99.192,0.00833548,14.19754665,0.00077756901,1.656e-05,31041,1,Reliable
11.8394796,99.192,0.00833272,14.19756864,0.00083394511,1.78e-05,31041,1,Reliable
6.76540944,99.192,0.00832868,14.19758287,0.00081739803,1.744e-05,31041,1,Reliable
5.07405024,99.1921,0.00832766,14.19760092,0.00089186359,1.907e-05,31041,1,Reliable
11.83943448,99.1921,0.0083266,14.19760973,0.0008987795,1.922e-05,31041,1,Reliable
49.04893464,99.192,0.00832325,14.19763987,0.00099310806,2.129e-05,31041,1,Reliable
11.83933992,99.1921,0.00831183,14.19772736,0.0010419299,2.236e-05,31041,1,Reliable
23.678646,99.1922,0.00830992,14.19775692,0.0011013651,2.367e-05,31041,1,Reliable
18.6045996,99.1923,0.00830549,14.19780132,0.0011051625,2.375e-05,31041,1,Reliable
16.91322048,99.1922,0.00829753,14.19783559,0.0010820006,2.324e-05,31041,1,Reliable
6.76528056,99.1925,0.00829604,14.19787089,0.0010916461,2.346e-05,31041,1,Reliable
5.0739552,99.1926,0.00829565,14.19788367,0.0010961734,2.356e-05,31041,1,Reliable
69.34374072,99.1926,0.00829513,14.19789374,0.001092017,2.347e-05,31041,1,Reliable
15.22172016,99.1922,0.0082936,14.19803419,0.0011221,2.413e-05,31041,1,Reliable
8.45649696,99.192,0.00829353,14.19807361,0.0012677355,2.733e-05,31041,1,Reliable
3.38259816,99.1919,0.00829443,14.1980895,0.0012672187,2.732e-05,31041,1,Reliable
11.8390896,99.1919,0.00829385,14.19809711,0.0012768916,2.753e-05,31041,1,Reliable
8.45639664,99.1914,0.00830257,14.19825193,0.001037943,2.23e-05,31041,1,Reliable
15.22149504,99.1914,0.0083038,14.19826384,0.00096480374,2.069e-05,31041,1,Reliable
35.51671824,99.1913,0.00830444,14.19829094,0.0009063178,1.941e-05,31041,1,Reliable
60.88553496,99.1915,0.0083126,14.1983496,0.00083061333,1.775e-05,31041,1,Reliable
23.67761904,99.192,0.0083314,14.19844906,0.00084637,1.81e-05,31041,1,Reliable
41.004208080000005,99.7318,0.03278937,13.46862814,0.00072226099,5.65e-06,31092,1,Reliable
7.13115504,99.732,0.032779,13.46864057,0.00056312,4.31e-06,31092,1,Reliable
48.13518528,99.7321,0.03278267,13.46864363,0.00056239222,4.31e-06,31092,1,Reliable
41.00391864,99.7322,0.03278492,13.46866547,0.00057304703,4.39e-06,31092,1,Reliable
48.13489992,99.7324,0.03278208,13.46868025,0.0005272453,4.01e-06,31092,1,Reliable
7.13108184,99.7325,0.03277609,13.46869772,0.0005122657,3.88e-06,31092,1,Reliable
41.00320464,99.7332,0.03270897,13.46878569,0.0005712992,4.36e-06,31092,1,Reliable
7.13098224,99.7333,0.03270133,13.46880486,0.00060128165,4.61e-06,31092,1,Reliable
48.13367112,99.7346,0.03266098,13.46892919,0.00085391096,6.71e-06,31092,1,Reliable
48.13348752,99.7327,0.0326344,13.46901922,0.0006461931,4.96e-06,31092,1,Reliable
48.133404,99.7365,0.03260653,13.46910768,0.0008128139,6.35e-06,31092,1,Reliable
35.6543532,99.7336,0.03257197,13.46915069,0.0010407619,8.26e-06,31092,1,Reliable
48.13334496,99.735,0.03261255,13.46917821,0.0010662411,8.48e-06,31092,1,Reliable
35.65429536,99.7353,0.03261904,13.46922285,0.0012384141,9.92e-06,31092,1,Reliable
32.08884624,99.7357,0.03262517,13.46925761,0.0013545765,1.09e-05,31092,1,Reliable
16.0444236,99.7356,0.03262564,13.46928707,0.0013762096,1.108e-05,31092,1,Reliable
32.08882512,99.7353,0.0326268,13.46929851,0.001328842,1.068e-05,31092,1,Reliable
16.04440728,99.7355,0.0326285,13.46933089,0.0014131339,1.139e-05,31092,1,Reliable
48.1332012,99.7355,0.032633,13.46934261,0.0013569902,1.092e-05,31092,1,Reliable
48.1331652,99.736,0.03264043,13.46938639,0.0013606479,1.095e-05,31092,1,Reliable
35.65417608,99.7363,0.03264909,13.4694298,0.0013183384,1.06e-05,31092,1,Reliable
12.478961040000002,99.7365,0.03265488,13.46946401,0.0013195723,1.061e-05,31092,1,Reliable
35.65417152,99.7363,0.03265922,13.46947298,0.001264048,1.015e-05,31092,1,Reliable
48.13312536,99.7362,0.03266585,13.46950194,0.0011806936,9.45e-06,31092,1,Reliable
35.6541516,99.7359,0.03267636,13.46954147,0.0011216484,8.96e-06,31092,1,Reliable
55.2638868,99.7366,0.03277011,13.4697313,0.0013470366,1.088e-05,31092,1,Reliable
28.52328648,99.7368,0.03277172,13.46979426,0.0016051377,1.305e-05,31092,1,Reliable
48.13294176,99.7369,0.03275595,13.46982526,0.0016698153,1.36e-05,31092,1,Reliable
58.82845824,99.7382,0.0328774,13.47013678,0.0013602,1.104e-05,31092,1,Reliable
12.2610012,99.537,0.0053096,14.55219,0.0012654,5.523e-05,31341,1,Reliable
60.3325176,99.5372,0.00531087,14.55224989,0.0012812836,5.594e-05,31341,0,Not Reliable
12.29221776,99.5374,0.00532408,14.55244694,0.0009927481,4.322e-05,31341,1,Reliable
52.2490464,99.5378,0.00532764,14.5524924,0.00099623607,4.338e-05,31341,1,Reliable
31.17721368,99.5382,0.0053389,14.55270927,0.0011278025,4.923e-05,31341,1,Reliable
12.29201064,99.5382,0.0053414,14.55284087,0.0011131,4.859e-05,31341,1,Reliable
29.147364,99.5383,0.00534358,14.55288572,0.001065354,4.648e-05,31341,1,Reliable
6.41881704,99.5381,0.00534785,14.5529853,0.00095375372,4.156e-05,31341,1,Reliable
12.2827596,99.5379,0.0053481,14.55300702,0.00095606363,4.166e-05,31341,1,Reliable
35.55578688,99.5378,0.0053503,14.55304695,0.00094976,4.139e-05,31341,1,Reliable
41.31394296,99.5376,0.0053556,14.55315253,0.00088612,3.858e-05,31341,1,Reliable
43.571693280000005,99.5381,0.00536004,14.55328094,0.0008955994,3.902e-05,31341,1,Reliable
47.86013856,99.5377,0.00536138,14.55340954,0.00082594318,3.594e-05,31341,1,Reliable
41.12776296,99.538,0.00536143,14.55357772,0.0009798363,4.277e-05,31341,1,Reliable
35.86800864,99.538,0.0053593,14.55379052,0.0013905,6.1e-05,31341,1,Reliable
66.54552,99.5384,0.0053564,14.55395206,0.0012733,5.582e-05,31341,1,Reliable
29.14682664,99.5376,0.0053512,14.55423039,0.0012724178,5.581e-05,31341,1,Reliable
18.70091856,99.5373,0.00533989,14.55437626,0.0014922899,6.559e-05,31341,1,Reliable
24.73423656,99.537,0.00533768,14.55445003,0.001461462,6.423e-05,31341,1,Reliable
41.144263200000005,99.5373,0.00533178,14.55454391,0.0012019186,5.271e-05,31341,1,Reliable
10.99941336,99.5371,0.00531649,14.55485356,0.0023795947,0.0001051,31341,1,Reliable
24.73644504,99.5371,0.00531298,14.55488377,0.0019929731,8.79e-05,31341,1,Reliable
23.1105036,99.537,0.00530728,14.55496596,0.0012288249,5.395e-05,31341,1,Reliable
24.743987760000003,99.5374,0.0053021,14.55503188,0.00078684,3.432e-05,31341,1,Reliable
20.22359808,99.5371,0.00530138,14.55508691,0.00060942831,2.644e-05,31341,1,Reliable
27.62237784,99.5375,0.00529532,14.55513929,0.00063320699,2.75e-05,31341,1,Reliable
47.84494776,99.5379,0.00528863,14.55521615,0.00068232686,2.969e-05,31341,1,Reliable
47.846592480000005,99.5382,0.0052768,14.5553204,0.0005913,2.565e-05,31341,1,Reliable
47.8426524,99.5382,0.00526535,14.55542339,0.00057323879,2.485e-05,31341,1,Reliable
24.7385892,99.5379,0.00525185,14.55551288,0.00050269298,2.172e-05,31341,1,Reliable
47.84706288,99.5377,0.00524781,14.55555823,0.00048364209,2.087e-05,31341,1,Reliable
47.961106560000005,99.5368,0.00523872,14.55564488,0.00046837422,2.02e-05,31341,1,Reliable
31.17762528,99.5382,0.00519533,14.55576662,0.00070803329,3.084e-05,31341,1,Reliable
5.55520296,99.5384,0.00518519,14.55587723,0.000906557,3.967e-05,31341,1,Reliable
10.99712952,99.5377,0.00519076,14.55589227,0.00089016516,3.895e-05,31341,1,Reliable
56.00429712,99.5375,0.00518648,14.55593073,0.00092706832,4.059e-05,31341,1,Reliable
16.57340448,99.5368,0.00516682,14.55615592,0.00098653019,4.325e-05,31341,1,Reliable
12.11575656,99.5367,0.00516141,14.55622512,0.0010353099,4.543e-05,31341,1,Reliable
47.84892816000001,99.5373,0.00515615,14.55627546,0.0010788255,4.737e-05,31341,1,Reliable
35.72660496,99.5376,0.00513953,14.55643673,0.0010066395,4.416e-05,31341,1,Reliable
38.38920072,99.5376,0.00512187,14.55656425,0.0009391971,4.117e-05,31341,1,Reliable
9.45177336,99.537,0.00510424,14.55670132,0.00093634688,4.105e-05,31341,1,Reliable
24.864802800000003,99.5372,0.00510115,14.55671748,0.0008254527,3.611e-05,31341,1,Reliable
18.68880816,99.537,0.00509415,14.55678207,0.00074272034,3.243e-05,31341,1,Reliable
4.29106176,99.5368,0.00509376,14.55685529,0.00089277447,3.912e-05,31341,1,Reliable
36.84538848,99.5364,0.00509241,14.55686905,0.00089144911,3.906e-05,31341,1,Reliable
35.84706192,99.5362,0.00508132,14.55697445,0.00079824163,3.491e-05,31341,1,Reliable
11.99637336,99.5361,0.00507056,14.55704012,0.00048630679,2.103e-05,31341,1,Reliable
24.73645104,99.5362,0.00506533,14.55706101,0.00046208007,1.995e-05,31341,1,Reliable
10.98927696,99.5364,0.00505722,14.55709937,0.00044581232,1.923e-05,31341,1,Reliable
36.85032072,99.5365,0.00505433,14.55710899,0.00039566721,1.699e-05,31341,1,Reliable
6.704980559999999,99.5367,0.0050439,14.55718177,0.00046981,2.03e-05,31341,1,Reliable
52.12488912,99.5367,0.0050423,14.5571921,0.00046732,2.018e-05,31341,1,Reliable
24.73106088,99.5369,0.0050299,14.55727561,0.00042802,1.844e-05,31341,1,Reliable
47.84275584,99.5368,0.00502476,14.55730596,0.00039037053,1.676e-05,31341,1,Reliable
12.11867856,99.5364,0.0050166,14.55738245,0.00045495526,1.964e-05,31341,1,Reliable
24.73239408,99.5363,0.0050145,14.55740031,0.00044511,1.92e-05,31341,1,Reliable
10.99066176,99.5361,0.00501222,14.55745199,0.00052393747,2.271e-05,31341,1,Reliable
36.851170800000006,99.5359,0.00501081,14.55747191,0.00054648376,2.372e-05,31341,1,Reliable
10.988778,99.5362,0.00501032,14.55757787,0.00064026012,2.79e-05,31341,1,Reliable
36.84853824,99.5354,0.00500606,14.55760813,0.00083054989,3.638e-05,31341,1,Reliable
11.13682968,99.5353,0.00500197,14.5576887,0.00074620269,3.263e-05,31341,1,Reliable
13.51035312,99.5354,0.00500131,14.55772547,0.00079067479,3.461e-05,31341,1,Reliable
11.07620616,99.5357,0.00500369,14.55775606,0.00074693246,3.266e-05,31341,1,Reliable
31.259121120000003,99.5357,0.00500491,14.55778202,0.00071720205,3.134e-05,31341,1,Reliable
16.58070528,99.5362,0.00500388,14.55786081,0.00069208226,3.023e-05,31341,1,Reliable
31.267464,99.5361,0.00500543,14.5579038,0.00070110359,3.063e-05,31341,1,Reliable
53.419916400000005,99.5363,0.00500655,14.55798791,0.00073806033,3.229e-05,31341,1,Reliable
47.83828416,99.5363,0.00500979,14.55813991,0.0008702267,3.819e-05,31341,1,Reliable
20.10932352,99.5351,0.0050285,14.55844693,0.0005266,2.288e-05,31341,1,Reliable
16.61709816,99.5348,0.00503168,14.5584868,0.00048686426,2.111e-05,31341,1,Reliable
23.10784968,99.5346,0.00503288,14.55852178,0.00048710766,2.112e-05,31341,1,Reliable
24.73243608,99.5345,0.0050373,14.55856303,0.00045832,1.984e-05,31341,1,Reliable
10.98508128,99.5346,0.00504044,14.5586154,0.00050588731,2.197e-05,31341,1,Reliable
6.74531304,99.5345,0.0050469,14.55863499,0.00050899,2.211e-05,31341,1,Reliable
6.9157236,99.5347,0.0050513,14.55864869,0.0005187,2.254e-05,31341,1,Reliable
47.43456576,102.7907,0.00471879,14.17359575,0.0019091653,3.83e-05,31648,1,Reliable
49.12805976,102.7898,0.00479891,14.1737714,0.0019491881,3.915e-05,31648,1,Reliable
57.59761968,102.7897,0.00483446,14.17394117,0.0020000672,4.021e-05,31648,1,Reliable
62.67697248,102.7902,0.0050009,14.17454462,0.0020036944,4.037e-05,31648,1,Reliable
11.85748752,102.7898,0.00509827,14.1750032,0.001682937,3.382e-05,31648,1,Reliable
47.4273528,102.7898,0.0052068,14.17568364,0.0024744,5.02e-05,31648,1,Reliable
10.16293032,102.7899,0.00521991,14.17587563,0.002175428,4.406e-05,31648,1,Reliable
60.96946104,102.7882,0.00511546,14.17766739,0.0014065163,2.828e-05,31648,1,Reliable
47.41502952,102.7848,0.0047333,14.17938917,0.0023430696,4.772e-05,31648,1,Reliable
23.70734376,102.7857,0.00471092,14.17954953,0.0015173071,3.062e-05,31648,1,Reliable
25.400618880000003,102.7831,0.00468767,14.17962094,0.001539723,3.108e-05,31648,1,Reliable
25.39799616,102.788,0.0042473,14.18115666,0.002452,5.004e-05,31648,1,Reliable
24.04913928,98.6625,0.00195426,14.97818336,0.0025603385,0.00030252,31666,1,Reliable
36.87367776,98.6641,0.0019382,14.97873029,0.0025048,0.00029631,31666,1,Reliable
24.04696632,98.6606,0.0019352,14.97950416,0.0020275051,0.00024,31666,1,Reliable
30.45814224,98.6608,0.00193802,14.98006888,0.0022608132,0.0002682,31666,1,Reliable
17.63288664,98.6601,0.00197663,14.98083686,0.0026511417,0.00031552,31666,1,Reliable
6.41177184,98.6602,0.0019837,14.98143163,0.0034038,0.00040645,31666,1,Reliable
24.04322976,98.6603,0.0019787,14.98168948,0.0038598375,0.00046166,31666,1,Reliable
24.03020424,98.6668,0.00196415,14.99022774,0.0052874371,0.00064848,31666,0,Not Reliable
24.02927616,98.6664,0.00194889,14.99064089,0.0031290811,0.00038244,31666,0,Not Reliable
24.0285672,98.6671,0.00196237,14.99108951,0.0019872254,0.00024243,31666,1,Reliable
24.02775504,98.6674,0.00196518,14.99150359,0.0017896622,0.00021842,31666,1,Reliable
24.026965680000004,98.6667,0.00197523,14.99206486,0.0021611341,0.00026448,31666,1,Reliable
24.02626272,98.6673,0.00196606,14.99254075,0.0020125713,0.00024648,31666,1,Reliable
48.05063712,98.6656,0.00195995,14.99292974,0.001574153,0.00019268,31666,1,Reliable
6.4065456,98.6669,0.00197366,14.9937281,0.0015089914,0.00018504,31666,1,Reliable
17.61781224,98.6685,0.0020056,14.99382074,0.0014348,0.00017596,31666,1,Reliable
24.02378544,98.6688,0.00200158,14.99409802,0.0015118058,0.00018559,31666,1,Reliable
48.04586064,98.6697,0.00201249,14.99444852,0.0014332245,0.00017605,31666,1,Reliable
24.02210544,98.6721,0.00203344,14.99514718,0.001306529,0.0001607,31666,1,Reliable
24.02157696,98.6711,0.00202043,14.99548817,0.0013266569,0.00016333,31666,1,Reliable
24.02100912,98.6692,0.00199329,14.99581614,0.0012839039,0.00015815,31666,1,Reliable
24.02028456,98.67,0.0019923,14.99618307,0.0014134533,0.00017438,31666,1,Reliable
24.019237680000003,98.6674,0.00203432,14.9967128,0.0020344631,0.00025199,31666,0,Not Reliable
24.017994,98.6636,0.00198767,14.99748633,0.0029441805,0.00036624,31666,1,Reliable
24.01672464,98.6645,0.0019911,14.99822828,0.0026437,0.00032926,31666,0,Not Reliable
35.22245208,98.669,0.00216941,14.99912237,0.0035344633,0.00044252,31666,0,Not Reliable
36.82093176,98.6647,0.0018981,15.00009717,0.0028718105,0.0003595,31666,1,Reliable
35.21753208,98.6643,0.00186957,15.00112908,0.0028237681,0.00035437,31666,1,Reliable
1.6007174400000002,98.6644,0.00184595,15.00221002,0.0029365715,0.00036964,31666,1,Reliable
59.223670080000005,98.6639,0.00182968,15.00228225,0.002997091,0.00037736,31666,0,Not Reliable
59.21755392,98.6641,0.00179015,15.00392477,0.0022649503,0.00028582,31666,0,Not Reliable
12.8030172,98.6631,0.00175221,15.00544429,0.0029815832,0.00037842,31666,1,Reliable
35.20669632,98.6631,0.00173799,15.00574433,0.0025969875,0.00032953,31666,1,Reliable
12.801977760000002,98.6633,0.00172296,15.00668126,0.0018232045,0.00023136,31666,1,Reliable
11.20160064,98.6632,0.00171294,15.00689212,0.0014705071,0.00018644,31666,1,Reliable
24.00307608,98.6634,0.00170589,15.00705425,0.0013064784,0.00016558,31666,1,Reliable
24.00262248,98.663,0.00168657,15.0073517,0.0012031248,0.0001525,31666,1,Reliable
24.0021612,98.6625,0.0016736,15.00763454,0.0012419658,0.00015757,31666,1,Reliable
36.80197296,98.662,0.00165946,15.0079669,0.0016056397,0.00020423,31666,1,Reliable
11.20037064,98.6613,0.00162694,15.00856817,0.0011650717,0.00014809,31666,1,Reliable
12.80032056,98.6612,0.00162467,15.00868482,0.0010684642,0.00013577,31666,1,Reliable
11.20019136,98.661,0.0016214,15.00880437,0.00093028,0.00011812,31666,1,Reliable
12.800119680000002,98.6607,0.00161637,15.00894037,0.0011225322,0.00014278,31666,1,Reliable
11.19999456,98.6607,0.00161045,15.00904244,0.00093508877,0.0001188,31666,1,Reliable
12.799884,98.6607,0.0016015,15.00917401,0.0010197,0.00012968,31666,1,Reliable
23.9994276,98.6608,0.00159825,15.00932475,0.0010551838,0.00013428,31666,1,Reliable
47.99717952,98.6607,0.00158817,15.00964493,0.0013138593,0.00016759,31666,1,Reliable
11.19900768,98.6608,0.00155589,15.01036072,0.0014563356,0.00018623,31666,1,Reliable
12.79869528,98.6609,0.00154855,15.01053385,0.0015153977,0.00019391,31666,1,Reliable
11.1986952,98.661,0.00154663,15.01074965,0.0015720797,0.00020133,31666,1,Reliable
12.79826496,98.6614,0.0015337,15.01098748,0.0019123461,0.00024536,31666,1,Reliable
47.99100216,98.6613,0.00152517,15.01132903,0.0024251891,0.00031192,31666,1,Reliable
23.99405112,98.6612,0.00149712,15.01252225,0.002271161,0.00029287,31666,1,Reliable
23.99313528,98.661,0.00149298,15.01314532,0.0025168274,0.00032531,31666,1,Reliable
23.99226384,98.6605,0.0014774,15.01367031,0.0021383,0.00027645,31666,1,Reliable
35.18703696,98.6614,0.0014762,15.01420634,0.0020344035,0.0002633,31666,1,Reliable
71.96737055999999,98.6602,0.0014797,15.01504123,0.0021145432,0.00027435,31666,0,Not Reliable
36.78033672,98.6594,0.00144469,15.01673536,0.0027355952,0.00035711,31666,0,Not Reliable
47.9703948,98.6602,0.0014597,15.0177261,0.0034405,0.00045111,31666,0,Not Reliable
23.983761360000003,98.6609,0.0014648,15.01896991,0.0019867071,0.00026034,31666,1,Reliable
47.96533152000001,98.6614,0.001465,15.01947451,0.0015038,0.00019696,31666,0,Not Reliable
23.9816328,98.6632,0.00146873,15.02035835,0.0014486109,0.00019013,31666,1,Reliable
23.98097712,98.6643,0.00147113,15.02079811,0.0014774124,0.00019417,31666,1,Reliable
23.98031808,98.6647,0.0014695,15.02119129,0.0013514076,0.00017769,31666,1,Reliable
23.91025008,98.9949,0.0096709,15.06515992,0.00080082,0.00013094,31877,1,Reliable
23.90992104,99.0011,0.00960881,15.06542734,0.00079951251,0.00013065,31877,1,Reliable
35.06399424,98.9953,0.00950342,15.06701286,0.00061005086,9.964e-05,31877,1,Reliable
35.063182080000004,98.9957,0.00949853,15.0673441,0.00071948327,0.0001178,31877,1,Reliable
36.6561852,98.9967,0.00949384,15.06767746,0.00067856698,0.00011113,31877,1,Reliable
71.7169284,98.9968,0.0094712,15.0679484,0.00049643,8.104e-05,31877,1,Reliable
23.90520528,98.9959,0.00943634,15.06836777,0.00040110598,6.531e-05,31877,1,Reliable
41.4351168,98.9955,0.00942682,15.06851181,0.00044549414,7.266e-05,31877,1,Reliable
68.52570312,98.9953,0.00941144,15.06876428,0.0004369797,7.128e-05,31877,1,Reliable
23.90378568,98.9959,0.00939292,15.06921365,0.00049334181,8.067e-05,31877,1,Reliable
11.15496264,98.9962,0.00938627,15.06943444,0.00065358285,0.00010727,31877,1,Reliable
47.80455816,98.9982,0.00935967,15.07012416,0.00047969205,7.855e-05,31877,1,Reliable
27.08756232,98.9965,0.0093204,15.07104244,0.00066027083,0.00010871,31877,1,Reliable
6.3734736,98.9962,0.00931649,15.07140944,0.00095466008,0.00015786,31877,1,Reliable
41.42707392,98.9964,0.0093152,15.07144519,0.00081659832,0.00013487,31877,0,Not Reliable
44.61312192,98.9964,0.00930666,15.07169783,0.00039158943,6.414e-05,31877,1,Reliable
43.01815199999999,98.9978,0.00924478,15.07235023,0.00030743756,5.016e-05,31877,1,Reliable
28.67856624,98.9983,0.00924155,15.07250866,0.00025454654,4.137e-05,31877,1,Reliable
9.5594952,98.9979,0.0092391,15.07260509,0.00025299,4.112e-05,31877,1,Reliable
47.79722928,98.9978,0.00924002,15.07261832,0.00020525657,3.318e-05,31877,1,Reliable
27.08493168,98.9972,0.00924841,15.0727699,0.00024542507,3.989e-05,31877,1,Reliable
20.71191744,98.997,0.00924757,15.07285304,0.00025406373,4.134e-05,31877,1,Reliable
9.55930152,98.9969,0.00925363,15.07292667,0.00028776475,4.697e-05,31877,1,Reliable
65.3209212,98.9972,0.00926059,15.07297217,0.00031736035,5.192e-05,31877,0,Not Reliable
44.60802,98.9975,0.0092497,15.07344533,0.00055361,9.145e-05,31877,0,Not Reliable
23.89665576,98.9979,0.00923125,15.07389413,0.00067336099,0.00011157,31877,1,Reliable
11.1516432,98.9981,0.00922267,15.07410971,0.00062530262,0.00010357,31877,1,Reliable
4.7792613600000005,98.9984,0.00922794,15.07423526,0.00070484347,0.00011695,31877,1,Reliable
65.30840448000001,98.9984,0.00925364,15.07590371,0.00069198921,0.00011541,31877,1,Reliable
55.74919848,98.9984,0.0092477,15.07651962,0.00059098697,9.856e-05,31877,1,Reliable
4.778454480000001,98.9982,0.0092494,15.07689134,0.00042824,7.121e-05,31877,1,Reliable
23.89216272,98.998,0.0092533,15.07691697,0.00042985,7.149e-05,31877,1,Reliable
23.89190496,98.9983,0.0092529,15.07703626,0.00043090357,7.169e-05,31877,1,Reliable
23.891696640000003,98.9986,0.0092551,15.07720667,0.00047065,7.844e-05,31877,1,Reliable
23.89156368,98.9984,0.00926399,15.07732141,0.00034755679,5.769e-05,31877,1,Reliable
57.33913008,98.9987,0.0092713,15.07740605,0.00029532698,4.889e-05,31877,1,Reliable
50.96691,98.999,0.00928642,15.0776704,0.00040078213,6.678e-05,31877,0,Not Reliable
15.92553768,98.9997,0.00926827,15.07934533,0.00099734577,0.00016858,31877,1,Reliable
19.11034056,98.9996,0.00927844,15.07952835,0.0009030921,0.00015264,31877,1,Reliable
23.88745152,98.9994,0.00928101,15.07979487,0.00095911994,0.00016233,31877,1,Reliable
4.777430160000001,98.9998,0.00927659,15.08012151,0.00092279784,0.00015626,31877,1,Reliable
23.88681744,98.9999,0.00927558,15.08018925,0.00092377206,0.00015646,31877,1,Reliable
23.88633168,98.9998,0.0092748,15.08052477,0.0009439591,0.00016005,31877,1,Reliable
57.32066976,99.0004,0.00924524,15.08185828,0.00095208157,0.00016196,31877,0,Not Reliable
14.32964832,99.0011,0.0092334,15.08284786,0.0010921,0.00018646,31877,1,Reliable
39.803646,99.0017,0.00922736,15.08299886,0.00089642837,0.00015286,31877,1,Reliable
47.76277248,99.0016,0.00922632,15.08347919,0.00073705624,0.00012564,31877,1,Reliable
23.88078744,99.001,0.0092324,15.08397594,0.000605,0.00010309,31877,1,Reliable
23.880458880000003,99.0008,0.00923127,15.08421599,0.00058977506,0.00010053,31877,1,Reliable
19.10413248,99.0005,0.0092279,15.08441946,0.00057559,9.814e-05,31877,1,Reliable
36.71230152,98.8816,0.00466718,14.61066865,0.0014618746,7.242e-05,32230,1,Reliable
10.94467056,98.883,0.00467868,14.61088613,0.0015743828,7.809e-05,32230,1,Reliable
